season,mfl_id,gsis_id,display_name,last_name,pos,points,war,rank,award,label,headshot,category,pctl,group,category_f,award_f,subline
2017,10775,00-0029255,Bobby Wagner,Wagner,LB,213,1.4,1,DPOY,Defensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ewnw62iiygl9wpbttdum",war_award_pctl,0.45,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2017,10770,00-0029566,Zach Brown,Brown,LB,197,1.18,2,DPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdohqafl6tmt9bejsjjv",war_award_pctl,0.1,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2017,11728,00-0031296,C.J. Mosley,Mosley,LB,198,1.18,3,DPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aafgfrfxx1sjdmh6hhhm",war_award_pctl,0.1,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2017,5848,00-0019596,Tom Brady,Brady,QB,237.36,0.7,1,APOY,Air Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",war_award_pctl,0.6,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2017,7401,00-0022924,Ben Roethlisberger,Roethlisberger,QB,191.82,0.02,2,APOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",war_award_pctl,0,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2017,4925,00-0020531,Drew Brees,Brees,QB,193.76,0.04,3,APOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",war_award_pctl,0.05,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2017,12150,00-0032241,Todd Gurley,Gurley,RB,240.4,2.16,1,GPOY,Ground Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",war_award_pctl,0.6,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2017,13129,00-0033856,Leonard Fournette,Fournette,RB,157.8,0.74,2,GPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",war_award_pctl,0.05,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2017,11192,00-0030496,Le'Veon Bell,Bell,RB,226.7,1.96,3,GPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sm3ij3pcby5ciqwaaqa1",war_award_pctl,0.55,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2017,13132,00-0033906,Alvin Kamara,Kamara,RB,222,1.9,1,OROY,Offensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uulstglrpmhqsvqyr5v3",war_award_pctl,0.9,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2017,13138,00-0033923,Kareem Hunt,Hunt,RB,194.4,1.48,2,OROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmy9cgin9nv7ewyhsipr",war_award_pctl,0.7,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2017,13130,00-0033280,Christian McCaffrey,McCaffrey,RB,171.44,1.14,3,OROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/navqer4chxxut5povzzw",war_award_pctl,0.6,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2017,13215,00-0033887,Reuben Foster,Foster,LB,70,0.14,1,DROY,Defensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qfqqfifobjiyj6gko3yj",war_award_pctl,0.35,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2017,13221,00-0033539,Jarrad Davis,Davis,LB,108,0.1,2,DROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujxx8nlg4ru66mclr4nm",war_award_pctl,0.1,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2017,13214,00-0033886,T.J. Watt,Watt,LB,100,-0.08,3,DROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zsqhbaoxkobjauphdbd3",war_award_pctl,0,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2018,12150,00-0032241,Todd Gurley,Gurley,RB,298.4,2.8,1,MVP,Most Valuable Player,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",war_award_pctl,0.75,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2018,13604,00-0034844,Saquon Barkley,Barkley,RB,286,2.62,2,MVP,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",war_award_pctl,0.65,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2018,13132,00-0033906,Alvin Kamara,Kamara,RB,276.75,2.5,3,MVP,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uulstglrpmhqsvqyr5v3",war_award_pctl,0.5,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2018,13604,00-0034844,Saquon Barkley,Barkley,RB,286,2.62,1,OPOY,Offensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",war_award_pctl,0.9,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2018,13132,00-0033906,Alvin Kamara,Kamara,RB,276.75,2.5,2,OPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uulstglrpmhqsvqyr5v3",war_award_pctl,0.8,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2018,13130,00-0033280,Christian McCaffrey,McCaffrey,RB,266.5,2.34,3,OPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/navqer4chxxut5povzzw",war_award_pctl,0.6,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2018,13733,00-0034846,Shaquille Leonard,Leonard,LB,243,1.48,1,DPOY,Defensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryh8hjrcgpofvkfasclx",war_award_pctl,0.6,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2018,12985,00-0032677,Cory Littleton,Littleton,LB,197,1.2,2,DPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/co7mjepkzseqkecrhqz3",war_award_pctl,0.2,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2018,11308,00-0030401,Kiko Alonso,Alonso,LB,191,1.12,3,DPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bratbocddqitvbqhilj5",war_award_pctl,0.05,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2018,13116,00-0033873,Patrick Mahomes,Mahomes,QB,311.72,1.32,1,APOY,Air Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",war_award_pctl,0.9,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2018,10695,00-0029668,Andrew Luck,Luck,QB,252.48,0.48,2,APOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ojix2ha2u58zqozaw756",war_award_pctl,0.25,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2018,12611,00-0033106,Jared Goff,Goff,QB,258.68,0.56,3,APOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",war_award_pctl,0.35,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2018,12150,00-0032241,Todd Gurley,Gurley,RB,298.4,2.8,1,GPOY,Ground Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",war_award_pctl,0.85,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2018,12625,00-0033045,Ezekiel Elliott,Elliott,RB,237.7,1.94,2,GPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eazag7iwciy9ari8hoju",war_award_pctl,0.5,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2018,13604,00-0034844,Saquon Barkley,Barkley,RB,286,2.62,3,GPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",war_award_pctl,0.8,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2018,13604,00-0034844,Saquon Barkley,Barkley,RB,286,2.62,1,OROY,Offensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",war_award_pctl,1,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2018,13614,00-0034109,Phillip Lindsay,Lindsay,RB,168.74,0.94,2,OROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/soywd4cnq19pigrwabb5",war_award_pctl,0.45,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2018,13612,00-0034349,Kerryon Johnson,Johnson,RB,140.4,0.5,3,OROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tmqxfjwvjlcfacertjqp",war_award_pctl,0.15,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2018,13733,00-0034846,Shaquille Leonard,Leonard,LB,243,1.48,1,DROY,Defensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryh8hjrcgpofvkfasclx",war_award_pctl,0.95,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2018,13727,00-0034674,Leighton Vander Esch,Vander Esch,LB,183,1,2,DROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmoaxj8w9fmnjctyz817",war_award_pctl,0.9,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2018,13743,00-0034815,Fred Warner,Warner,LB,164,0.72,3,DROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyqvxhn3fxxws3qmcw0p",war_award_pctl,0.7,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2019,13130,00-0033280,Christian McCaffrey,McCaffrey,RB,336.9,3.38,1,MVP,Most Valuable Player,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/navqer4chxxut5povzzw",war_award_pctl,0.9,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2019,13128,00-0033893,Dalvin Cook,Cook,RB,257.2,2.32,2,MVP,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfwvqolvz9vegp1amhf3",war_award_pctl,0.35,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2019,12652,00-0032765,Michael Thomas,Thomas,WR,263.3,1.84,3,MVP,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnfqnppl5thavzfyl3rt",war_award_pctl,0,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2019,13128,00-0033893,Dalvin Cook,Cook,RB,257.2,2.32,1,OPOY,Offensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfwvqolvz9vegp1amhf3",war_award_pctl,0.55,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2019,12652,00-0032765,Michael Thomas,Thomas,WR,263.3,1.84,2,OPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnfqnppl5thavzfyl3rt",war_award_pctl,0.2,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2019,13404,00-0033699,Austin Ekeler,Ekeler,RB,220.1,1.8,3,OPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl0nhc7kyf4aumbyzs5b",war_award_pctl,0.15,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2019,12768,00-0033125,Joe Schobert,Schobert,LB,216,1.4,1,DPOY,Defensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/expy1fbbfzmswqd0f77r",war_award_pctl,0.45,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2019,12287,00-0032129,Jordan Hicks,Hicks,LB,213,1.36,2,DPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/enx95tn2wziims0wn0p5",war_award_pctl,0.3,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2019,12985,00-0032677,Cory Littleton,Littleton,LB,190,1.04,3,DPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/co7mjepkzseqkecrhqz3",war_award_pctl,0,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2019,13116,00-0033873,Patrick Mahomes,Mahomes,QB,198.42,0.24,1,APOY,Air Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",war_award_pctl,0.1,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2019,10703,00-0029263,Russell Wilson,Wilson,QB,255.58,0.68,2,APOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gebzv2aljujgleboe4ns",war_award_pctl,0.5,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2019,12140,00-0031503,Jameis Winston,Winston,QB,225.64,0.24,3,APOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dccgvojszpt06iwtmgv7",war_award_pctl,0.1,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2019,12626,00-0032764,Derrick Henry,Henry,RB,201.4,1.54,1,GPOY,Ground Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvdvmkqltz7zz7fjtopr",war_award_pctl,0.15,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2019,13319,00-0033293,Aaron Jones,Jones,RB,216.1,1.76,2,GPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oo8yixhsahh4gznox7th",war_award_pctl,0.25,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2019,13130,00-0033280,Christian McCaffrey,McCaffrey,RB,336.9,3.38,3,GPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/navqer4chxxut5povzzw",war_award_pctl,0.95,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2019,14073,00-0035700,Josh Jacobs,Jacobs,RB,169.3,1.08,1,OROY,Offensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sagoqkubeaz5yht01ow7",war_award_pctl,0.55,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2019,14079,00-0035243,Miles Sanders,Sanders,RB,126.82,0.48,2,OROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/byt89vdiisuyc8of2kcn",war_award_pctl,0.1,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2019,14071,00-0035685,David Montgomery,Montgomery,RB,118,0.36,3,OROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqahircgbz406rjbglpe",war_award_pctl,0,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2019,14170,00-0035525,Devin Bush,Bush,LB,169,0.74,1,DROY,Defensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pzw9h0nwr9uluegc3wjw",war_award_pctl,0.8,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2019,14168,00-0035707,Devin White,White,LB,119,0.26,2,DROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tt76i1bcukafpqzx5qtq",war_award_pctl,0.45,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2019,14260,00-0035286,Cole Holcomb,Holcomb,LB,132,0.22,3,DROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kaoioaaqmkuciyvemv6r",war_award_pctl,0.4,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2020,14168,00-0035707,Devin White,White,LB,209,2.6,1,MVP,Most Valuable Player,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tt76i1bcukafpqzx5qtq",war_award_pctl,0.6,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2020,13132,00-0033906,Alvin Kamara,Kamara,RB,264.42,2.42,2,MVP,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uulstglrpmhqsvqyr5v3",war_award_pctl,0.4,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2020,10768,00-0029562,Lavonte David,David,LB,186,1.96,3,MVP,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jphlxtv3vpvfbr2ufg0g",war_award_pctl,0.05,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2020,13132,00-0033906,Alvin Kamara,Kamara,RB,264.42,2.42,1,OPOY,Offensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uulstglrpmhqsvqyr5v3",war_award_pctl,0.65,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2020,12626,00-0032764,Derrick Henry,Henry,RB,221,1.78,2,OPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvdvmkqltz7zz7fjtopr",war_award_pctl,0.05,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2020,12801,00-0033040,Tyreek Hill,Hill,WR,260.1,1.78,3,OPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be",war_award_pctl,0.05,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2020,10768,00-0029562,Lavonte David,David,LB,186,1.96,1,DPOY,Defensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jphlxtv3vpvfbr2ufg0g",war_award_pctl,0.9,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2020,12239,00-0031554,Eric Kendricks,Kendricks,LB,200,1.42,2,DPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trrqr2nakubivfvtzfwv",war_award_pctl,0.55,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2020,13216,00-0033547,Zach Cunningham,Cunningham,LB,193,1.32,3,DPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xczjppevmd94ms7ze2tz",war_award_pctl,0.25,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2020,5848,00-0019596,Tom Brady,Brady,QB,250.7,0.32,1,APOY,Air Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",war_award_pctl,0.2,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2020,7836,00-0023459,Aaron Rodgers,Rodgers,QB,265.4,0.68,2,APOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",war_award_pctl,0.5,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2020,13116,00-0033873,Patrick Mahomes,Mahomes,QB,294.38,1.12,3,APOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",war_award_pctl,0.8,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2020,12626,00-0032764,Derrick Henry,Henry,RB,221,1.78,1,GPOY,Ground Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvdvmkqltz7zz7fjtopr",war_award_pctl,0.35,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2020,13128,00-0033893,Dalvin Cook,Cook,RB,254.5,1.76,2,GPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfwvqolvz9vegp1amhf3",war_award_pctl,0.25,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2020,13132,00-0033906,Alvin Kamara,Kamara,RB,264.42,2.42,3,GPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uulstglrpmhqsvqyr5v3",war_award_pctl,0.7,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2020,14813,00-0035831,James Robinson,Robinson,RB,202,1.52,1,OROY,Offensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljncffeh5fst4r98izx3",war_award_pctl,0.75,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2020,14852,00-0036328,Antonio Gibson,Gibson,RB,183.8,1.24,2,OROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9",war_award_pctl,0.65,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2020,14803,00-0036360,Clyde Edwards-Helaire,Edwards-Helaire,RB,152.6,0.78,3,OROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wjii8ls1n8e5gjf9ytnm",war_award_pctl,0.35,All candidates for the same award 2016-2022,war_award_pctl,OROY,Most WAR: Offensive Rookie
2020,14896,00-0036323,Patrick Queen,Queen,LB,157,0.78,1,DROY,Defensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okfhcgduk6lvpsjnufto",war_award_pctl,0.85,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2020,14889,00-0036441,Kenneth Murray,Murray,LB,111,0.12,2,DROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uwyzzrjzfhx6olv05bj0",war_award_pctl,0.3,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2020,15029,00-0036167,Tae Crowder,Crowder,LB,38,0.1,3,DROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sfwj4dhe8eihhmjncd7q",war_award_pctl,0.1,All candidates for the same award 2016-2022,war_award_pctl,DROY,Most WAR: Defensive Rookie
2021,14802,00-0036223,Jonathan Taylor,Taylor,RB,310.4,5.22,1,MVP,Most Valuable Player,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vts6mscfg5le5zugxbtj",war_award_pctl,1,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2021,13164,00-0033908,Cooper Kupp,Kupp,WR,305.1,2.46,2,MVP,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tojsgl1ttwjkvo6x7wgy",war_award_pctl,0.45,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2021,13404,00-0033699,Austin Ekeler,Ekeler,RB,263.09999999999997,2.28,3,MVP,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl0nhc7kyf4aumbyzs5b",war_award_pctl,0.25,All candidates for the same award 2016-2022,war_award_pctl,MVP,Most WAR
2021,13164,00-0033908,Cooper Kupp,Kupp,WR,305.1,2.46,1,OPOY,Offensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tojsgl1ttwjkvo6x7wgy",war_award_pctl,0.7,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2021,13404,00-0033699,Austin Ekeler,Ekeler,RB,263.09999999999997,2.28,2,OPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl0nhc7kyf4aumbyzs5b",war_award_pctl,0.45,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2021,13131,00-0033897,Joe Mixon,Mixon,RB,226,1.74,3,OPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rd210pq6ch22vpoygtfn",war_award_pctl,0,All candidates for the same award 2016-2022,war_award_pctl,OPOY,Most WAR: Offense non-MVP
2021,13733,00-0034846,Shaquille Leonard,Leonard,LB,198,1.64,1,DPOY,Defensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryh8hjrcgpofvkfasclx",war_award_pctl,0.75,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2021,10775,00-0029255,Bobby Wagner,Wagner,LB,233,1.56,2,DPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ewnw62iiygl9wpbttdum",war_award_pctl,0.7,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2021,12238,00-0032103,Denzel Perryman,Perryman,LB,230,1.5,3,DPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lykb4ka1vb11exmlycwh",war_award_pctl,0.65,All candidates for the same award 2016-2022,war_award_pctl,DPOY,Most WAR: Defense non-MVP
2021,9431,00-0026498,Matthew Stafford,Stafford,QB,262.34,0.56,1,APOY,Air Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",war_award_pctl,0.35,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2021,13116,00-0033873,Patrick Mahomes,Mahomes,QB,257.36,0.5,2,APOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",war_award_pctl,0.3,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2021,5848,00-0019596,Tom Brady,Brady,QB,286.04,0.92,3,APOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",war_award_pctl,0.65,All candidates for the same award 2016-2022,war_award_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2021,14802,00-0036223,Jonathan Taylor,Taylor,RB,310.4,5.22,1,GPOY,Ground Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vts6mscfg5le5zugxbtj",war_award_pctl,1,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
2021,13131,00-0033897,Joe Mixon,Mixon,RB,226,1.74,2,GPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rd210pq6ch22vpoygtfn",war_award_pctl,0.2,All candidates for the same award 2016-2022,war_award_pctl,GPOY,"Fantasy Points
on the air"
