"player_id","player_name","pos","points","war","war_per_points"
"13156","Smith-Schuster, JuJu","WR",34.8,0.00209564623969882,6.02197195315754e-05
"13157","Samuel, Curtis","WR",9.8,-0.0734591792916106,-0.00749583462159292
"13158","Westbrook, Dede","WR",23,-0.264387477285168,-0.0114951077080508
"13162","Ford, Isaiah","WR",31,-0.112377799125004,-0.00362509029435496
"13163","Godwin, Chris","WR",213,0.926517989478142,0.00434984971585982
"13164","Kupp, Cooper","WR",305.1,1.56328187808341,0.00512383440866409
"13168","Reynolds, Josh","WR",45.9,-0.0294139918510279,-0.000640827709172721
"13172","Brown, Noah","WR",34.4,-0.20632387097673,-0.00599778694699797
"13176","Jones, Zay","WR",49.1,-0.231171249901667,-0.00470817209575697
"13188","Howard, O.J.","TE",33.5,-0.245815897258757,-0.00733778797787333
"13189","Engram, Evan","TE",79.1,0.0943178625575252,0.00119238764295228
"13192","Njoku, David","TE",85.8,0.121384360457139,0.00141473613586409
"13193","Smith, Jonnu","TE",61.9,-0.0474587438774199,-0.000766700224190951
"13194","Sprinkle, Jeremy","TE",0,-0.480927361820947,-Inf
"13198","Garrett, Myles","DE",129,0.414751768594969,0.00321512998910829
"13199","Thomas, Solomon","DT",65,-0.035868872549214,-0.000551828808449446
"13200","Charlton, Taco","DE",18,-0.061548144565724,-0.00341934136476244
"13201","Barnett, Derek","DE",60,-0.212548041776056,-0.00354246736293427
"13202","Lawson, Carl","DE",0,-0.10065514170733,-Inf
"13203","Rochell, Isaac","DE",18,-0.103770201103481,-0.00576501117241563
"13204","Harris, Charles","DE",95,0.181711718447651,0.0019127549310279
"13205","McKinley, Takkarist","DE",30,-0.0870171537568272,-0.00290057179189424
"13207","Willis, Jordan","DE",13,-0.0619945772048363,-0.00476881363114125
"13208","Allen, Jonathan","DT",83,0.0931991940609196,0.00112288185615566
"13210","McDowell, Malik","DT",56,-0.101954606644523,-0.00182061797579506
"13211","Watkins, Carlos","DT",51,-0.0319240272797785,-0.000625961319211343
"13212","Wormley, Chris","DE",85,0.108568424889587,0.00127727558693631
"13214","Watt, T.J.","LB",172,0.423365650681155,0.00246142820163462
"13216","Cunningham, Zach","LB",108,0.149203595495329,0.00138151477310489
"13220","Riley, Duke","LB",26,-0.862497731373987,-0.0331729896682303
"13221","Davis, Jarrad","LB",20,-0.0821419330747357,-0.00410709665373679
"13234","Mack, Marlon","RB",12.9,-0.0898795419465603,-0.00696740635244654
"13236","Everett, Gerald","TE",72.6,0.0673617436596077,0.000927847708810023
"13239","Penny, Elijhaa","RB",19.8,-0.398007706899622,-0.0201013993383648
"13241","Rosas, Aldrick","PK",21.7,-0.0426723547696355,-0.00196646796173435
"13245","Reddick, Haason","DE",139,0.497157697032128,0.00357667407936782
"13246","Alie-Cox, Mo","TE",62.9,-0.142644447205276,-0.00226779725286608
"13254","Shaheen, Adam","TE",23,-0.10733520843675,-0.00466674819290216
"13256","Bowser, Tyus","LB",90,0.0231999350142029,0.000257777055713366
"13258","Walker, DeMarcus","DE",45,-0.0578409847162105,-0.00128535521591579
"13260","Tomlinson, Dalvin","DT",46,-0.0957915870389812,-0.00208242580519524
"13262","Kpassagnon, Tanoh","DE",55,0.0304527007311659,0.00055368546783938
"13265","Ogunjobi, Larry","DT",77,0.0504774861917463,0.000655551768723978
"13267","Smoot, Dawuane","DE",62,-0.055957031161828,-0.000902532760674646
"13268","Anzalone, Alex","LB",149,0.432979612938778,0.00290590344254214
"13269","Basham, Tarell","DE",54,-0.115813402124934,-0.00214469263194321
"13271","Rivers, Derek","DE",9,-0.0449120396556735,-0.00499022662840816
"13275","Adams, Montravius","DE",15,-0.0722422477749838,-0.00481614985166559
"13277","Golladay, Kenny","WR",66.9,0.0186248333230568,0.000278398106473195
"13284","Hendrickson, Trey","DE",100,0.218418404521111,0.00218418404521111
"13285","Biegel, Vince","LB",1,-0.102494165931243,-0.102494165931243
"13286","Johnson, Jaleel","DT",30,-0.122712810249745,-0.00409042700832482
"13289","Hollins, Mack","WR",55.3,-0.423088159019115,-0.00765078045242523
"13290","Cohen, Tarik","RB",0,-0.0814413330607913,-Inf
"13293","Reeves-Maybin, Jalen","LB",82,0.0102808895492261,0.000125376701819831
"13294","Ebukam, Samson","LB",39,-0.334704215700889,-0.00858215937694588
"13296","Wise, Deatrich","DE",76,0.00306647992315234,4.03484200414782e-05
"13298","Stewart, Grover","DT",66,-0.129884535132668,-0.00196794750201012
"13299","Kittle, George","TE",135,0.308892226511673,0.00228809056675313
"13303","Elliott, Jake","PK",113.9,0.381243196855886,0.00334717468705782
"13304","Brown, Jayon","LB",80,0.102289713088905,0.00127862141361131
"13306","Walker, Anthony","LB",150,0.319413655492519,0.00212942436995013
"13307","Milano, Matt","LB",117,0.189476668480469,0.00161945870496127
"13308","Agnew, Jamal","WR",101.45,0.138912648798012,0.00136927204335152
"13310","Lee, Marquel","LB",0,-0.168290952584331,-Inf
"13312","Adams, Rodney","WR",0,-0.0861506031820207,-Inf
"13313","McKenzie, Isaiah","WR",39.14,-0.124213796823692,-0.00317357682227112
"13315","Saubert, Eric","TE",18.7,-0.351344892441461,-0.0187884969220033
"13317","Godchaux, Davon","DT",80,0.0557268570428349,0.000696585713035436
"13319","Jones, Aaron","RB",164.5,0.469323294280529,0.00285302914456249
"13326","Armah, Alexander","RB",10.04,-0.224770578375274,-0.0223875078063022
"13327","Evans, Jordan","LB",6,-0.128057873599516,-0.0213429789332527
"13328","Taylor, Vincent","DT",3,-0.0380290698901939,-0.0126763566300646
"13329","Vallejo, Tanner","LB",20,-0.165772328722261,-0.00828861643611307
"13330","Muhammad, Al-Quadin","DE",86,0.137592801936742,0.00159991630159002
"13332","Jones, D.J.","DT",84,0.101843423638415,0.00121242170998113
"13336","Ledbetter, Jeremiah","DE",0,-0.0774270320825625,-Inf
"13343","Odenigbo, Ifeadi","LB",7,-0.106872741162677,-0.015267534451811
"13347","Gonzalez, Zane","PK",97.1,0.130909579108677,0.00134819339967742
"13348","Moore, David","WR",0,-0.0933298201138557,-Inf
"13353","Lee, Elijah","LB",15,-0.492091342986584,-0.032806089532439
"13354","Butker, Harrison","PK",103.2,0.17858584166247,0.00173048296184564
"13364","Carson, Chris","RB",49.1,0.0984700722575784,0.00200550045331117
"13365","O'Connor, Pat","DE",1,-0.330384539174186,-0.330384539174186
"13366","Schreck, Mason","TE",0,-0.0739888248955305,-Inf
"13369","Carter, Cethan","TE",3.6,-0.916495919967129,-0.254582199990869
"13377","Patrick, Tim","WR",119.8,0.2633585273993,0.00219831825875877
"13378","Breida, Matt","RB",43.21,0.0170012795608994,0.000393457059960643
"13382","Seals-Jones, Ricky","TE",58,0.0262177969945059,0.000452030982663895
"13387","Johnson, Marcus","WR",30.17,-0.0592639984017191,-0.00196433537957306
"13388","Langi, Harvey","LB",1,-0.165192941797803,-0.165192941797803
"13391","Hollister, Jacob","TE",12.1,-0.0457151158511175,-0.00377810874802624
"13392","Adams, Tyrell","LB",0,-0.130892963121146,-Inf
"13396","Daniels, Darrell","TE",1,-0.23638912080463,-0.23638912080463
"13403","Koo, Younghoe","PK",76.3,-0.0163267735420911,-0.000213981304614562
"13404","Ekeler, Austin","RB",263.1,1.29675442076488,0.00492875112415385
"13412","Cole, Keelan","WR",50.88,-0.0749245086513479,-0.00147257289016014
"13416","Walker, P.J.","QB",12.28,-0.225368277425921,-0.01835246558843
"13418","Bourne, Kendrick","WR",146.4,0.750366201578644,0.00512545219657544
"13423","Cole, Dylan","LB",13,-0.0669396256238119,-0.00514920197106246
"13424","Hill, Taysom","QB",63.5,-0.18859540974847,-0.00297000645273181
"13427","Tonyan, Robert","TE",50.4,0.0176903470487559,0.000350998949380078
"13434","Robertson-Harris, Roy","DT",42,-0.0404417303711613,-0.000962898342170507
"13444","Munson, Calvin","LB",4,-0.134279318775405,-0.0335698296938511
"13445","Auclair, Antony","TE",12.4,-0.3941582365155,-0.0317869545577016
"13446","Nickerson, Hardy","LB",2,-0.0978125833940062,-0.0489062916970031
"13447","Wilson, Eric","LB",67,-0.0191227584602123,-0.000285414305376303
"13448","Butler, Adam","DT",39,-0.490000991530033,-0.0125641279879496
"13455","Ricard, Patrick","RB",20.7,-0.389881777734524,-0.0188348684895905
"13460","Ankou, Eli","DT",7,-0.0553312557321251,-0.00790446510458929
"13488","Pascal, Zach","WR",89.12,0.000357740305884313,4.01414167284911e-06
"13502","Hamilton, Justin","DT",16,-0.110715700877314,-0.00691973130483214
"13503","Kemp, Marcus","WR",6.4,-0.343278303713624,-0.0536372349552537
"13510","Mickens, Jaydon","WR",13.96,-0.141254864951181,-0.0101185433346118
"13512","Cox, Bryan","DE",0,-0.0774270320825625,-Inf
"13529","Natson, JoJo","WR",2.58,-0.0767272792037312,-0.0297392555053222
"13537","Bower, Tashawn","LB",10,-0.0784959648363071,-0.00784959648363071
"13543","Jones, Joseph","LB",0,-0.168290952584331,-Inf
"13546","Griffin, Garrett","TE",7.9,-0.426084573135348,-0.053934756093082
"13585","Zylstra, Brandon","WR",36.8,-0.0918559295234589,-0.00249608504139834
"13589","Allen, Josh","QB",283.84,0.735737789357754,0.00259208634920291
"13590","Mayfield, Baker","QB",151.92,-0.0680063272353983,-0.000447645650575292
"13591","Rosen, Josh","QB",-1.24,-0.243152347534045,0.196090602850037
"13592","Darnold, Sam","QB",144.94,0.040880996472298,0.000282054618961626
"13593","Jackson, Lamar","QB",254.8,0.456501350603332,0.00179160655652799
"13595","Rudolph, Mason","QB",16.28,0.0160777221164716,0.000987575068579338
"13598","White, Mike","QB",52.02,-0.0323914113620569,-0.00062267226762893
"13604","Barkley, Saquon","RB",98.8,0.153460294068035,0.00155324184279387
"13606","Jones, Ronald","RB",51.5,-0.184771539381908,-0.00358779688120209
"13607","Michel, Sony","RB",83.3,0.0403705320400336,0.000484640240576634
"13608","Penny, Rashaad","RB",11.5,-0.0770942742304479,-0.00670384993308243
"13610","Chubb, Nick","RB",150.3,0.347649562984563,0.00231303767787467
"13611","Adams, Josh","RB",0,-0.0814413330607913,-Inf
"13612","Johnson, Kerryon","RB",0,-0.0814413330607913,-Inf
"13613","Samuels, Jaylen","RB",0.2,-0.0790887218881586,-0.395443609440793
"13614","Lindsay, Phillip","RB",35.9,-0.178133798472977,-0.00496194424715812
"13617","Freeman, Royce","RB",15.3,-0.204961226197479,-0.0133961585749987
"13619","Kelly, John","RB",1.3,-0.0901673136382124,-0.0693594720293941
"13620","Jackson, Justin","RB",24.8,-0.124152437905314,-0.00500614668973041
"13621","Ballage, Kalen","RB",6.4,-0.487720694422221,-0.076206358503472
"13622","Hines, Nyheim","RB",103.47,0.250715620372401,0.00242307548441482
"13623","Williams, Darrel","RB",137,0.41768986955033,0.00304883116460095
"13629","Ridley, Calvin","WR",71.1,0.138651172823339,0.00195008681889366
"13630","Sutton, Courtland","WR",125.9,0.308655493606006,0.00245159248297066
"13631","Washington, James","WR",42.7,-0.165936450602493,-0.00388609954572584
"13632","Lazard, Allen","WR",59.3,-0.0390238665222977,-0.000658075320780737
"13633","Kirk, Christian","WR",139.62,0.407028143316758,0.00291525672050392
"13634","Pettis, Dante","WR",25.34,0.025366018326813,0.00100102676901393
"13635","Moore, D.J.","WR",178.74,0.679174514261735,0.00379979027784343
"13637","St. Brown, Equanimeous","WR",14.6,-0.172751240107614,-0.0118322767196996
"13638","Berrios, Braxton","WR",80.3,-0.0167888523815849,-0.000209076617454357
"13639","Miller, Anthony","WR",14.5,-0.0301937218943307,-0.00208232564788487
"13641","McCloud, Ray-Ray","WR",63.12,-0.0640303662429247,-0.00101442278585115
"13642","Tate, Auden","WR",12.9,-0.118168212664235,-0.00916032656311902
"13645","Smith, Tre'Quan","WR",59.1,0.0371616756651045,0.000628793158462006
"13646","Gallup, Michael","WR",54.4,0.0745241948013717,0.0013699300514958
"13647","Ateman, Marcell","WR",0,-0.0861506031820207,-Inf
"13652","Wilson, Cedrick","WR",95.18,0.100021456063394,0.00105086631711908
"13662","Coutee, Keke","WR",1.5,-0.0683798590502516,-0.0455865727001677
"13666","Fountain, Daurice","WR",0,-0.0861506031820207,-Inf
"13668","Chark, D.J.","WR",34.4,0.0310425717915583,0.000902400342777859
"13669","Turner, Malik","WR",26.1,-0.127855722086393,-0.00489868666997673
"13671","Andrews, Mark","TE",179.1,0.768030658077585,0.00428827838122605
"13672","Gesicki, Mike","TE",137.2,0.839846580689222,0.00612133076304097
"13674","Goedert, Dallas","TE",126.6,0.414107994253777,0.0032709952152747
"13675","Conklin, Tyler","TE",111.9,0.311289959459303,0.00278185844020825
"13676","Smythe, Durham","TE",50.6,-0.307971369934368,-0.00608639071016537
"13678","Thomas, Ian","TE",27.6,-0.289671545661369,-0.010495345857296
"13679","Herndon, Chris","TE",11.3,-0.402395365651969,-0.0356102093497317
"13680","Hurst, Hayden","TE",40.8,-0.039675626759359,-0.00097244183233723
"13681","Chubb, Bradley","LB",7,-0.090532527470387,-0.0129332182100553
"13682","Key, Arden","DE",42,-0.202541713422738,-0.00482242174816043
"13683","Hand, Da'Shawn","DT",5,-0.0656763276891601,-0.013135265537832
"13684","Hubbard, Sam","DE",124,0.390545514782262,0.00314956060308276
"13685","Okoronkwo, Ogbonnia","LB",38,-0.102335418085769,-0.00269303731804655
"13686","Lawler, Justin","LB",1,-0.102494165931243,-0.102494165931243
"13687","Lewis, Tyquan","DE",42,-0.0168551667726398,-0.000401313494586661
"13688","Davenport, Marcus","DE",68,0.118285077249732,0.00173948643014312
"13690","Sweat, Josh","DE",69,-0.0898520871723916,-0.00130220416191872
"13691","Hurst, Maurice","DT",4,-0.0555324573413714,-0.0138831143353428
"13692","Vea, Vita","DT",57,-0.0373673898725357,-0.00065556824337782
"13693","Phillips, Harrison","DT",46,-0.0249528618438521,-0.000542453518344612
"13694","Settle, Tim","DT",14,-0.403916508072948,-0.0288511791480677
"13695","Bryan, Taven","DT",29,-0.184454450569547,-0.00636049829550161
"13696","Smith, Roquan","LB",223,0.964012175489182,0.00432292455376315
"13697","Edmunds, Tremaine","LB",121,0.203177936881166,0.00167915650315013
"13699","Evans, Rashaan","LB",70,0.0425584568257431,0.000607977954653473
"13700","Landry, Harold","LB",144,0.398805482067978,0.00276948251436096
"13701","O'Daniel, Dorian","LB",0,-0.589018334045156,-Inf
"13702","Jewell, Josey","LB",18,0.0236975303533615,0.00131652946407564
"13703","Carter, Lorenzo","LB",44,-0.0814547123962024,-0.00185124346355005
"13704","Nwosu, Uchenna","LB",63,-0.164782581585188,-0.00261559653309822
"13706","Baker, Jerome","LB",127,0.280085570559179,0.00220539819337936
"13718","Carlson, Daniel","PK",118.95,0.290475280524106,0.00244199479213204
"13722","Jarwin, Blake","TE",31,-0.0311673374882426,-0.0010053979834917
"13723","Payne, Da'Ron","DT",68,-0.0147605189561055,-0.000217066455236846
"13726","Edmonds, Chase","RB",99.1,0.153916537069863,0.00155314366367167
"13727","Vander Esch, Leighton","LB",87,-0.00267227607185561,-3.07158169178805e-05
"13733","Leonard, Darius","LB",198,1.34798141454155,0.00680798694212905
"13735","Turay, Kemoko","DE",35,-0.100251253211973,-0.00286432152034209
"13742","Hill, B.J.","DT",69,-0.0070961115947421,-0.000102842197025248
"13743","Warner, Fred","LB",159,0.407231457450992,0.0025612041349119
"13744","Shepherd, Nathan","DT",28,-0.303663006231623,-0.0108451073654151
"13745","Nnadi, Derrick","DT",56,-0.101792117106977,-0.00181771637691031
"13746","Green, Rasheem","DE",74,0.0289997218449241,0.000391888133039514
"13748","Jones, Justin","DT",39,-0.00642973245672973,-0.000164864934787942
"13750","Burks, Oren","LB",33,-0.374140669190036,-0.0113375960360617
"13753","Akins, Jordan","TE",37.7,-0.0517678466177705,-0.00137315243017959
"13755","Holmes, Jalyn","DE",16,-0.0319530886500896,-0.0019970680406306
"13758","Iyiegbuniwe, Joel","LB",3,-0.22531078261903,-0.0751035942063435
"13759","Armstrong, Dorance","DE",42,-0.0168161028388889,-0.000400383400925926
"13762","White, Kyzir","LB",183,0.679262557579592,0.00371181725453329
"13763","Dissly, Will","TE",41.2,-0.194434713504105,-0.00471928916272099
"13765","Young, Kenny","LB",130,0.300034790228822,0.00230795992483709
"13769","Street, Kentavius","DE",43,-0.194802323561261,-0.00453028659444792
"13770","Franklin-Myers, John","DE",77,0.050063835890013,0.000650179686883285
"13771","Haynes, Marquis","DE",23,-0.338255658081539,-0.0147067677426756
"13772","Schultz, Dalton","TE",136,0.48428779813295,0.00356093969215404
"13775","Bentley, Ja'Whaun","LB",151,0.448699992449373,0.00297152312880379
"13777","Nichols, Bilal","DT",62,-0.0575894041494003,-0.000928861357248392
"13779","Kiser, Micah","LB",7,-0.124626302213812,-0.017803757459116
"13781","Avery, Genard","LB",56,-0.494217808176575,-0.00882531800315313
"13786","Brown, Andrew","DT",2,-0.0512607298535732,-0.0256303649267866
"13787","Carter, Jermaine","LB",86,-0.0133410331019688,-0.000155128291883358
"13789","Wilkins, Jordan","RB",0.51,-0.103918700899707,-0.203762158626877
"13793","Valdes-Scantling, Marquez","WR",59.9,0.0417307146136761,0.000696673031947847
"13798","Fatukasi, Foley","DT",54,-0.116011574459828,-0.00214836248999682
"13799","Fitts, Kylie","LB",2,-0.140873442839024,-0.0704367214195121
"13802","Martin, Jake","LB",56,-0.216103279403431,-0.00385898713220413
"13809","Gage, Russell","WR",89,0.10614660368064,0.00119265846832179
"13810","Joseph-Day, Sebastian","DT",73,0.113195163688838,0.00155061868066901
"13813","Oluokun, Foyesade","LB",224,0.974128002673217,0.00434878572621972
"13814","Scott, Boston","RB",65.29,-0.229970547899425,-0.00352229358093774
"13816","Cannon, Trenton","RB",9.24,-0.469691523400931,-0.0508324159524817
"13826","Adams, Matthew","LB",0,-1.17803666809031,-Inf
"13832","Sanders, Jason","PK",84.6,-0.00714638151968661,-8.447259479535e-05
"13833","Howard, Travin","LB",1,-0.193176892003804,-0.193176892003804
"13836","Smith, Andre","LB",3,-0.282925547148666,-0.0943085157162222
"13837","Franklin, Zaire","LB",39,-0.708398956125091,-0.0181640757980793
"13838","Bawden, Nick","RB",3,-0.0941345240752112,-0.0313781746917371
"13839","Sieler, Zach","DE",75,-0.011916317007084,-0.000158884226761119
"13846","Woodside, Logan","QB",-0.3,-0.218427967946097,0.728093226486989
"13849","Nall, Ryan","RB",1.8,-0.170673186850501,-0.0948184371391673
"13851","Hollister, Cody","WR",4.2,-0.0353062402618036,-0.00840624768138181
"13857","Yelder, Deon","TE",1,-0.0921109122583461,-0.0921109122583461
"13862","Cracraft, River","WR",0,-0.0861506031820207,-Inf
"13863","Pringle, Byron","WR",91.66,0.0648172274608703,0.000707148455824463
"13864","Ward, Greg","WR",17.69,-0.900046832829394,-0.0508788486619217
"13868","Boone, Mike","RB",7.7,-0.090366999060314,-0.0117359739039369
"13871","Hilliard, Dontrell","RB",38.71,0.101927640375707,0.00263310876713271
"13873","Boyle, Tim","QB",1.08,-0.1720887734221,-0.159341456872315
"13878","Board, C.J.","WR",19.54,-0.0761129905619562,-0.0038952400492301
"13880","Arnold, Dan","TE",77.19,0.0760806491372437,0.000985628308553487
"13882","Kirkwood, Keith","WR",4.7,-0.0623961103029531,-0.0132757681495645
"13888","Gardeck, Dennis","LB",18,-0.173291751515086,-0.00962731952861592
"13893","Sherfield, Trent","WR",20.2,-0.425791184696975,-0.0210787715196522
"13895","Sims, Cam","WR",21.8,-0.146849848279862,-0.00673623157247073
"13898","Joseph, Greg","PK",112.1,0.243083448041133,0.00216845181125008
"13906","Cabinda, Jason","LB",3.7,-0.37554828220719,-0.101499535731673
"13909","Maher, Brett","PK",9.75,-0.0520093916440807,-0.00533429657888007
"13910","Powell, Brandon","WR",2.43,-0.0571383009770621,-0.0235137041057869
"13912","Batson, Cameron","WR",13.4,-0.0590716194549259,-0.0044083298100691
"13913","Niemann, Ben","LB",63,-0.172039095735614,-0.0027307792973907
"13916","Howell, Buddy","RB",2.12,-0.14458248420104,-0.0681992850004905
"13919","Firkser, Anthony","TE",41.5,-0.0665180645325583,-0.00160284492849538
"13923","Adeniyi, Ola","LB",29,-0.252730481232007,-0.00871484418041403
"13926","Board, Chris","LB",37,-0.34572836780785,-0.00934400994075271
"13929","Obada, Efe","DE",20,-0.0539847847311234,-0.00269923923655617
"13930","Turner, Zeke","LB",4,-0.117279863020313,-0.0293199657550782
"13933","Ford, Poona","DT",48,-0.159648340368608,-0.00332600709101266
"13940","Mundt, Johnny","TE",1.9,-0.113744334568842,-0.0598654392467592
"13941","Stallworth, Taylor","DT",36,-0.244322952781737,-0.0067867486883816
"13952","Luvu, Frankie","LB",46,-0.285832402160029,-0.00621374787304411
"13963","Hodge, KhaDarel","WR",15,-0.302472890676989,-0.0201648593784659
"13965","Tupou, Josh","DT",11,-0.425359019091345,-0.0386690017355768
"13980","Badgley, Mike","PK",69,0.0392363349065548,0.000568642534877605
"13987","Spillane, Robert","LB",27,-0.185153085610188,-0.00685752168926622
"13988","Dwelley, Ross","TE",15.1,-0.375262074025493,-0.0248517929818207
"13989","Lancaster, Tyler","DE",31,-0.174778632880691,-0.00563802041550616
"13994","Brown, Pharaoh","TE",31.7,-0.107897179136619,-0.00340369650273245
"14011","Igwebuike, Godwin","RB",41.88,-0.244571287219685,-0.00583981106064195
"14017","Wilson, Jeffery","RB",11.3,-0.0610148806161215,-0.00539954695717889
"14056","Murray, Kyler","QB",215.56,0.305667718230826,0.00141801687804243
"14057","Lock, Drew","QB",3.56,-0.177690375451842,-0.0499130268123152
"14059","Jones, Daniel","QB",177.52,0.0675798120312994,0.000380688440915386
"14060","Jackson, Tyree","TE",0,-0.106872747071321,-Inf
"14067","Minshew, Gardner","QB",19.22,-0.0700903242848234,-0.00364673903667135
"14070","Blough, David","QB",0.6,-0.177309929332282,-0.295516548887136
"14071","Montgomery, David","RB",116,0.218020791728156,0.00187948958386341
"14072","Snell, Benny","RB",7.3,-0.482395092814841,-0.0660815195636768
"14073","Jacobs, Josh","RB",151.8,0.370323348777519,0.00243954775215757
"14075","Harris, Damien","RB",148.8,0.50144665320412,0.00336993718551156
"14076","Williams, Trayveon","RB",1.3,-0.0901673136382124,-0.0693594720293941
"14079","Sanders, Miles","RB",95.8,0.128724208787756,0.00134367650091603
"14080","Singletary, Devin","RB",99.3,0.147771528533903,0.00148813221081474
"14081","Gaskin, Myles","RB",161.17,1.00257890439726,0.00622062979709167
"14083","Homer, Travis","RB",57.72,-0.0671886015790877,-0.00116404368640138
"14085","Pollard, Tony","RB",149.77,0.507740314549679,0.00339013363523856
"14087","Henderson, Darrell","RB",157,0.393098590955527,0.0025038126812454
"14095","Johnson, Ty","RB",92.91,0.104931803325276,0.00112939192040982
"14096","Ozigbo, Devine","RB",1.4,-0.0896939934969483,-0.0640671382121059
"14097","Ollison, Qadree","RB",7.9,-0.0583684242177993,-0.00738840812883536
"14098","Crockett, Damarea","RB",0.7,-0.209358306091518,-0.299083294416455
"14101","Harry, N'Keal","WR",18.7,-0.158750628179729,-0.00848933840533311
"14102","Metcalf, DK","WR",171,0.629350080115599,0.00368040982523742
"14104","Brown, A.J.","WR",128.5,0.253380865777972,0.00197183553134609
"14105","Brown, Marquise","WR",184,0.557492527292691,0.0030298506918081
"14107","Arcega-Whiteside, JJ","WR",5.6,-0.523630146732391,-0.0935053833450699
"14108","Dortch, Greg","WR",1.2,-0.0856488809009104,-0.0713740674174253
"14109","McLaurin, Terry","WR",173,0.63805208914143,0.00368816236497937
"14110","Sills, David","WR",0,-0.0861506031820207,-Inf
"14112","Campbell, Parris","WR",32.2,-0.00875392838575539,-0.000271861129992404
"14113","Hardman, Mecole","WR",98.95,0.112793358359848,0.00113990256048356
"14117","Johnson, Tyron","WR",3.6,-0.112085255918073,-0.0311347933105758
"14118","Humphrey, Lil'Jordan","WR",31.7,-0.032748024501231,-0.00103306070981801
"14121","Isabella, Andy","WR",0,-0.111995784136627,-Inf
"14122","Slayton, Darius","WR",52.7,-0.0333895374399553,-0.000633577560530461
"14123","Renfrow, Hunter","WR",183.9,0.721053751924377,0.00392090131552136
"14125","Boykin, Miles","WR",1.6,-0.118959096247231,-0.0743494351545193
"14126","Williams, Preston","WR",13.8,-0.11483978349596,-0.0083217234417362
"14127","Meyers, Jakobi","WR",133.15,0.570398308548145,0.00428387764587417
"14130","Wesley, Antoine","WR",19.3,-0.2020369566014,-0.0104682360933368
"14131","Morgan, Stanley","WR",1.3,-0.55165075940582,-0.424346738004477
"14136","Samuel, Deebo","WR",237.15,0.827923293465071,0.00349113764901991
"14137","Fant, Noah","TE",109.4,0.242666307080005,0.00221815637184648
"14138","Hockenson, T.J.","TE",145.3,0.552351690661079,0.00380145692127377
"14142","Smith, Kaden","TE",6.3,-0.169201046459158,-0.0268573089617712
"14143","Knox, Dawson","TE",119.9,0.271460614187016,0.00226405850030873
"14146","Sample, Drew","TE",10.8,-0.405986751344998,-0.0375913658652776
"14147","Bosa, Nick","DE",130,0.435489166559199,0.00334991666583999
"14148","Sweat, Montez","DE",52,-0.00126708917613705,-2.43670995410971e-05
"14149","Gary, Rashan","LB",84,0.0222833839281078,0.000265278380096521
"14150","Bryant, Austin","DE",50,-0.0354451973173457,-0.000708903946346915
"14151","Ferrell, Clelin","DE",11,-0.278807718250259,-0.025346156204569
"14152","Jackson, Joe","DE",18,-0.174619144781961,-0.00970106359899785
"14153","Allen, Zach","DE",72,0.0599458955118077,0.000832581882108441
"14154","Nelson, Anthony","LB",22,-0.44333247366314,-0.0201514760755973
"14155","Collier, L.J.","DE",5,-0.108091320912971,-0.0216182641825942
"14157","Williams, Quinnen","DT",104,0.244674941413726,0.00235264366743968
"14158","Oliver, Ed","DT",53,-0.123304649788087,-0.00232650282619031
"14159","Lawrence, Dexter","DT",70,0.000411088636840695,5.87269481200993e-06
"14160","Buggs, Isaiah","DT",24,-0.148971237961816,-0.00620713491507567
"14161","Tillery, Jerry","DT",59,-0.0268535913955512,-0.000455145616873749
"14162","Wilkins, Christian","DT",113,0.497521148781923,0.00440284202461879
"14163","Simmons, Jeffery","DT",117,0.33837134274474,0.00289206275850205
"14164","Jones, Dre'Mont","DE",56,-0.100538580584217,-0.00179533179614674
"14167","Allen, Josh","DE",131,0.430378359992759,0.00328533099231114
"14168","White, Devin","LB",183,0.665617820135032,0.00363725584773242
"14169","Wilson, Mack","LB",53,-0.23346717249635,-0.00440504099049717
"14170","Bush, Devin","LB",102,0.111280411899142,0.00109098443038375
"14171","Burns, Brian","DE",114,0.318654240462618,0.002795212635637
"14176","Winovich, Chase","LB",5,-0.21862084399412,-0.0437241687988241
"14195","Warring, Kahale","TE",0,-0.0739888248955305,-Inf
"14200","Tavai, Jahlani","LB",8,-0.208097110710978,-0.0260121388388722
"14204","Banogu, Ben","DE",3,-0.157088288085117,-0.0523627626950391
"14206","Hill, Trysten","DT",13,-0.0236037188492224,-0.00181567068070942
"14208","Johnson, Diontae","WR",206,0.674844577732823,0.00327594455210108
"14209","Oliver, Josh","TE",12.9,-0.256054503292783,-0.0198491863017661
"14210","Pratt, Germaine","LB",113.06,0.184314531340377,0.0016302364349936
"14212","Takitaki, Sione","LB",47,-0.167943326515518,-0.00357326226628762
"14215","Saunders, Khalen","DT",10,-0.108819372286518,-0.0108819372286518
"14216","Ferguson, Jaylon","LB",3,-0.120596412122114,-0.0401988040407047
"14217","Barton, Cody","LB",9,-0.350057634031967,-0.0388952926702186
"14218","Okereke, Bobby","LB",191,1.25985910862886,0.00659612098758567
"14220","Ximines, Oshane","DE",22,-0.117687718637047,-0.0053494417562294
"14221","Williams, Quincy","LB",141,0.317643586883217,0.00225279139633487
"14223","Mattison, Alexander","RB",100.34,0.167038509787533,0.00166472503276393
"14225","Crosby, Maxx","DE",80,0.0694000990305712,0.00086750123788214
