player_id,player_name,vbd_true_avg,true_position,pick_value_raw
13772,"Schultz, Dalton",-1.701,TE,-1.7178
13308,"Agnew, Jamal",-1.74,WR,-1.7178
12739,"Clark, Kenny",-1.738,DL,-1.7178
15378,"Oweh, Jayson",-1.738,DL,-1.7178
12217,"Fowler, Dante",-1.707,DL,-1.7178
14941,"Taylor, Davion",-1.733,LB,-1.7178
13727,"Vander Esch, Leighton",-1.775,LB,-1.7672
13632,"Lazard, Allen",-1.765,WR,-1.7672
10457,"Guy, Lawrence",-1.75,DL,-1.7672
12697,"Robinson, A'Shawn",-1.75,DL,-1.7672
14947,"Wonnum, D.J.",-1.75,DL,-1.7672
15384,"Samuel, Asante",-1.773,DB,-1.7672
13634,"Pettis, Dante",-1.747,WR,-1.7672
14222,"Edwards, Mike",-1.808,DB,-1.814
15349,"Phillips, Jaelan",-1.813,DL,-1.814
13998,"Moseley, Emmanuel",-1.8,DB,-1.814
10413,"Taylor, Tyrod",-1.832,QB,-1.814
13288,"Jenkins, Rayshawn",-1.857,DB,-1.8581
12756,"Ngakoue, Yannick",-1.876,DL,-1.8581
13330,"Muhammad, Al-Quadin",-1.876,DL,-1.8581
11010,"Gipson, Tashaun",-1.864,DB,-1.8581
13953,"Thomas, Tavierre",-1.881,DB,-1.8997
14857,"Peoples-Jones, Donovan",-1.913,WR,-1.8997
12750,"Bradberry, James",-1.938,DB,-1.939
14113,"Hardman, Mecole",-1.928,WR,-1.939
13274,"Johnson, John",-1.929,DB,-1.939
14384,"Reed, Malik",-1.938,LB,-1.939
12083,"Autry, Denico",-1.938,DL,-1.939
14237,"Gaines, Greg",-1.938,DL,-1.939
14159,"Lawrence, Dexter",-1.938,DL,-1.939
14161,"Tillery, Jerry",-1.938,DL,-1.939
9833,"Pierre-Paul, Jason",-1.938,DL,-1.939
14148,"Sweat, Montez",-1.938,DL,-1.939
15678,"Hoyett, Braxton",-1.938,DL,-1.939
13592,"Darnold, Sam",-1.96,QB,-1.9762
15289,"Toney, Kadarius",-1.958,WR,-1.9762
13066,"Raymond, Kalif",-2.007,WR,-2.0113
10774,"Hightower, Dont'a",-2,LB,-2.0113
15404,"Jones, Ernest",-2,LB,-2.0113
9825,"Dunlap, Carlos",-2,DL,-2.0113
12218,"Armstead, Arik",-2,DL,-2.0113
15241,"Jones, Mac",-2.033,QB,-2.0445
10267,"Miller, Von",-2.043,LB,-2.0445
12252,"Harris, Anthony",-2.071,DB,-2.076
13317,"Godchaux, Davon",-2.063,DL,-2.076
12952,"Pierce, Michael",-2.063,DL,-2.076
12794,"Blair, Ronald",-2.081,DL,-2.076
9099,"Ryan, Matt",-2.096,QB,-2.1059
14722,"Needham, Nik",-2.125,DB,-2.1344
13652,"Wilson, Cedrick",-2.146,WR,-2.1344
10851,"Norman, Josh",-2.143,DB,-2.1344
12360,"Covington, Christian",-2.138,DL,-2.1344
12229,"Phillips, Jordan",-2.16,DL,-2.1615
9846,"McCourty, Devin",-2.199,DB,-2.1875
13787,"Carter, Jermaine",-2.212,LB,-2.2125
14897,"Brown, Derrick",-2.205,DL,-2.2125
9051,"Campbell, Calais",-2.224,DL,-2.2125
13590,"Mayfield, Baker",-2.225,QB,-2.2365
15441,"Hobbs, Nate",-2.233,DB,-2.2365
13434,"Robertson-Harris, Roy",-2.246,DL,-2.2365
14877,"Young, Chase",-2.238,DL,-2.2365
14845,"Davis, Gabriel",-2.261,WR,-2.2599
12737,"Jackson, William",-2.25,DB,-2.2599
13296,"Wise, Deatrich",-2.271,DL,-2.2599
14907,"Delpit, Grant",-2.286,DB,-2.2827
13832,"Sanders, Jason",-2.279,PK,-2.2827
12275,"Rowe, Eric",-2.312,DB,-2.305
13414,"Hilton, Mike",-2.312,DB,-2.305
13711,"Wallace, Levi",-2.312,DB,-2.305
12268,"Jones, Byron",-2.3,DB,-2.305
10308,"Cobb, Randall",-2.311,WR,-2.305
12173,"Brown, Malcom",-2.313,DL,-2.305
14847,"Duvernay, Devin",-2.335,WR,-2.3271
10779,"Jenkins, Janoris",-2.346,DB,-2.3489
11017,"McLeod, Rodney",-2.346,DB,-2.3489
8658,"Peterson, Adrian",-2.356,RB,-2.3489
12311,"McCain, Bobby",-2.375,DB,-2.3708
10762,"Cox, Fletcher",-2.376,DL,-2.3708
15618,"Jones, Naquan",-2.393,DL,-2.3929
14838,"Shenault, Laviska",-2.407,WR,-2.4152
10932,"Bolden, Brandon",-2.421,RB,-2.4152
13267,"Smoot, Dawuane",-2.405,DL,-2.4152
13770,"Franklin-Myers, John",-2.405,DL,-2.4152
15394,"Adebo, Paulson",-2.438,DB,-2.4379
12772,"Murray, Eric",-2.433,DB,-2.4379
13270,"Moreau, Fabian",-2.433,DB,-2.4379
9940,"Woods, Al",-2.438,DL,-2.4379
14269,"Watts, Armon",-2.438,DL,-2.4379
12703,"Ragland, Reggie",-2.462,LB,-2.4612
11945,"Santos, Cairo",-2.467,PK,-2.4612
13620,"Jackson, Justin",-2.452,RB,-2.4612
14197,"Savage, Darnell",-2.5,DB,-2.5102
12791,"Lowry, Dean",-2.5,DL,-2.5102
13777,"Nichols, Bilal",-2.5,DL,-2.5102
13730,"Alexander, Jaire",-2.5,DB,-2.5102
11765,"Verrett, Jason",-2.5,DB,-2.5102
14923,"Taylor, Darrell",-2.538,DL,-2.5361
14143,"Knox, Dawson",-2.553,TE,-2.5631
12015,"Williams, K'Waun",-2.571,DB,-2.5631
12274,"Tartt, Jaquiski",-2.577,DB,-2.5631
13704,"Nwosu, Uchenna",-2.563,DL,-2.5631
14017,"Wilson, Jeffery",-2.568,RB,-2.5631
9828,"Griffen, Everson",-2.605,DL,-2.5915
11299,"Bostic, Jon",-2.6,LB,-2.5915
15377,"Stokes, Eric",-2.625,DB,-2.6213
13225,"Jones, Sidney",-2.633,DB,-2.6213
15387,"Werner, Pete",-2.614,LB,-2.6213
11283,"Richardson, Sheldon",-2.626,DL,-2.6213
10729,"Hilton, T.Y.",-2.616,WR,-2.6213
12930,"Anderson, Robby",-2.663,WR,-2.6516
14219,"Dean, Jamel",-2.643,DB,-2.6516
14205,"Johnson, Lonnie",-2.654,DB,-2.6516
11390,"Murray, Latavius",-2.652,RB,-2.6516
12628,"Collins, Alex",-2.661,RB,-2.6516
10272,"Watt, J.J.",-2.652,DL,-2.6516
13674,"Goedert, Dallas",-2.682,TE,-2.6816
11182,"Burkhead, Rex",-2.693,RB,-2.6816
12796,"Jefferson, Quinton",-2.688,DL,-2.6816
14164,"Jones, Dre'Mont",-2.671,DL,-2.6816
13687,"Lewis, Tyquan",-2.688,DL,-2.6816
14335,"Fry, Elliott",-2.667,PK,-2.6816
13707,"Ward, Denzel",-2.7,DB,-2.7112
12171,"Johnson, David",-2.698,RB,-2.7112
14904,"Fulton, Kristian",-2.731,DB,-2.7405
10465,"Smith, Malcolm",-2.733,LB,-2.7405
12589,"Hill, Troy",-2.75,DB,-2.7405
14158,"Oliver, Ed",-2.75,DL,-2.7405
10763,"Brockers, Michael",-2.738,DL,-2.7405
15005,"Willekes, Kenny",-2.738,DL,-2.7405
13814,"Scott, Boston",-2.757,RB,-2.7694
14929,"Okwara, Julian",-2.771,DL,-2.7694
11956,"Sorensen, Daniel",-2.812,DB,-2.7981
12813,"Houston-Carson, DeAndre",-2.808,DB,-2.7981
14935,"Dantzler, Cameron",-2.808,DB,-2.7981
13692,"Vea, Vita",-2.805,DL,-2.7981
12771,"Day, Sheldon",-2.795,DL,-2.7981
15329,"Pitts, Kyle",-2.819,TE,-2.8266
12782,"Onyemata, David",-2.838,DL,-2.8266
15477,"Graham, Thomas",-2.833,DB,-2.8266
11678,"Robinson, Allen",-2.849,WR,-2.8549
12701,"Smith, Jaylon",-2.844,LB,-2.8549
12343,"Philon, Darius",-2.847,DL,-2.8549
12394,"Carter, DeAndre",-2.877,WR,-2.883
15546,"Parker, AJ",-2.885,DB,-2.883
14717,"McLaughlin, Chase",-2.897,PK,-2.883
12292,"Blackson, Angelo",-2.876,DL,-2.883
12698,"Reed, Jarran",-2.876,DL,-2.883
14930,"Hamilton, Davon",-2.871,DL,-2.883
14933,"Blackmon, Julian",-2.875,DB,-2.883
15402,"Molden, Elijah",-2.9,DB,-2.911
12437,"Myers, Jason",-2.917,PK,-2.911
14150,"Bryant, Austin",-2.938,DL,-2.9389
11374,"Means, Steven",-2.938,DL,-2.9389
15376,"Turner, Payton",-2.938,DL,-2.9389
15375,"Newsome, Greg",-2.955,DB,-2.9667
12152,"Coleman, Tevin",-2.965,RB,-2.9667
14924,"Johnson, Jaylon",-3,DB,-2.9945
15271,"Herbert, Khalil",-2.992,RB,-2.9945
13249,"White, Tre'Davious",-3,DB,-2.9945
14789,"Huntley, Tyler",-2.989,QB,-2.9945
15409,"Barnes, Derrick",-3.025,LB,-3.0223
15356,"Browning, Baron",-3.015,LB,-3.0223
15345,"Paye, Kwity",-3.009,DL,-3.0223
11359,"Harmon, Duron",-3.062,DB,-3.0501
12181,"Agholor, Nelson",-3.044,WR,-3.0501
14276,"Fenton, Rashad",-3.038,DB,-3.0501
13168,"Reynolds, Josh",-3.058,WR,-3.0501
14883,"Davidson, Marlon",-3.038,DL,-3.0501
12802,"Reader, D.J.",-3.071,DL,-3.078
13731,"Hughes, Mike",-3.116,DB,-3.106
10273,"Newton, Cam",-3.095,QB,-3.106
14997,"Rodgers, Isaiah",-3.121,DB,-3.1342
10271,"Jones, Julio",-3.127,WR,-3.1342
13210,"McDowell, Malik",-3.152,DL,-3.1624
13211,"Watkins, Carlos",-3.152,DL,-3.1624
12246,"Williams, P.J.",-3.188,DB,-3.1909
15405,"Stephens, Brandon",-3.188,DB,-3.1909
13273,"Griffin, Shaq",-3.192,DB,-3.1909
15422,"Wilson, Marco",-3.214,DB,-3.2197
14900,"Madubuike, Justin",-3.224,DL,-3.2197
13156,"Smith-Schuster, JuJu",-3.234,WR,-3.2197
15348,"Basham, Carlos",-3.224,DL,-3.2197
14137,"Fant, Noah",-3.255,TE,-3.2487
13199,"Thomas, Solomon",-3.25,DL,-3.2487
13266,"Witherspoon, Ahkello",-3.25,DB,-3.2487
13913,"Niemann, Ben",-3.275,LB,-3.278
13645,"Smith, Tre'Quan",-3.284,WR,-3.278
13598,"White, Mike",-3.284,QB,-3.278
15627,"Wise, Daniel",-3.271,DL,-3.278
12715,"Apple, Eli",-3.312,DB,-3.3076
14207,"Thornhill, Juan",-3.312,DB,-3.3076
13201,"Barnett, Derek",-3.313,DL,-3.3076
13933,"Ford, Poona",-3.313,DL,-3.3076
14878,"Gross-Matos, Yetur",-3.295,DL,-3.3076
12637,"Barber, Peyton",-3.298,RB,-3.3076
11247,"Ertz, Zach",-3.351,TE,-3.3376
15177,"Bryant, Myles",-3.333,DB,-3.3376
14426,"Wright, Matthew",-3.325,PK,-3.3376
15358,"Togiai, Tommy",-3.338,DL,-3.3376
12145,"Mannion, Sean",-3.329,QB,-3.3376
13298,"Stewart, Grover",-3.376,DL,-3.368
13258,"Walker, DeMarcus",-3.355,DL,-3.368
13798,"Fatukasi, Foley",-3.405,DL,-3.3988
14680,"Mone, Bryan",-3.4,DL,-3.3988
14943,"Davis-Gaither, Akeem",-3.4,LB,-3.3988
11821,"Smith, Chris",-3.4,LB,-3.3988
11265,"Gholston, William",-3.438,DL,-3.4301
13378,"Breida, Matt",-3.442,RB,-3.4301
15662,"Rotimi, Bunmi",-3.438,DL,-3.4301
15673,"Dwumfour, Michael",-3.438,DL,-3.4301
15239,"Wilson, Zach",-3.457,QB,-3.4618
13133,"Perine, Samaje",-3.459,RB,-3.4618
15528,"Wilkerson, Kristian",-3.461,WR,-3.4618
12155,"Abdullah, Ameer",-3.493,RB,-3.4941
14331,"Johnson, D'Ernest",-3.508,RB,-3.4941
14675,"Tuttle, Shy",-3.5,DL,-3.4941
13681,"Chubb, Bradley",-3.509,DL,-3.4941
11501,"Robey, Nickell",-3.5,DB,-3.4941
14951,"Lynch, James",-3.521,DL,-3.527
13269,"Basham, Tarell",-3.563,DL,-3.5608
15357,"Barmore, Christian",-3.563,DL,-3.5608
14844,"Edwards, Bryan",-3.607,WR,-3.5958
14278,"Shelley, Duke",-3.6,DB,-3.5958
11286,"Jenkins, John",-3.605,DL,-3.5958
15237,"Lawrence, Trevor",-3.638,QB,-3.6318
13672,"Gesicki, Mike",-3.632,TE,-3.6318
13276,"Sutton, Cameron",-3.623,DB,-3.6318
14177,"Williams, Greedy",-3.633,DB,-3.6318
15606,"Johnson, Brian",-3.646,PK,-3.6318
13641,"McCloud, Ray-Ray",-3.681,WR,-3.6689
9820,"Haden, Joe",-3.682,DB,-3.6689
13143,"McNichols, Jeremy",-3.682,RB,-3.6689
12979,"Williams, DeShawn",-3.671,DL,-3.6689
15397,"Golston, Chauncey",-3.652,DL,-3.6689
12988,"Jones, Jonathan",-3.667,DB,-3.6689
9815,"Suh, Ndamukong",-3.688,DL,-3.7069
15114,"Hartsfield, Myles",-3.722,DB,-3.7069
12280,"Clark, Frank",-3.724,DL,-3.7069
12987,"Hyder, Kerry",-3.724,DL,-3.7069
15533,"Gore, Derrick",-3.696,RB,-3.7069
14312,"Blewitt, Chris",-3.717,PK,-3.7069
14179,"Love, Julian",-3.75,DB,-3.7457
13277,"Golladay, Kenny",-3.74,WR,-3.7457
12645,"Treadwell, Laquon",-3.739,WR,-3.7457
10754,"Mercilus, Whitney",-3.738,DL,-3.7457
12234,"Dupree, Bud",-3.738,DL,-3.7457
14112,"Campbell, Parris",-3.754,WR,-3.7457
13709,"Oliver, Isaiah",-3.75,DB,-3.7457
12486,"Marlowe, Dean",-3.767,DB,-3.7853
12735,"Rankins, Sheldon",-3.805,DL,-3.7853
12797,"Ioannidis, Matt",-3.805,DL,-3.7853
12754,"Collins, Maliek",-3.795,DL,-3.7853
11281,"Hankins, Johnathan",-3.784,DL,-3.7853
11360,"Williams, Brandon",-3.771,DL,-3.7853
12126,"Purcell, Mike",-3.771,DL,-3.7853
14815,"Dallas, DeeJay",-3.823,RB,-3.8255
14270,"Epps, Marcus",-3.875,DB,-3.8662
13745,"Nnadi, Derrick",-3.876,DL,-3.8662
13260,"Tomlinson, Dalvin",-3.871,DL,-3.8662
15393,"Odighizuwa, Osa",-3.871,DL,-3.8662
9064,"Flacco, Joe",-3.879,QB,-3.8662
14992,"Watkins, Quez",-3.898,WR,-3.9075
13339,"Ford, Johnathan",-3.9,DB,-3.9075
13488,"Pascal, Zach",-3.913,WR,-3.9075
10220,"Sendejo, Andrew",-3.917,DB,-3.9075
14198,"Ya-Sin, Rock",-3.917,DB,-3.9075
11375,"Klein, A.J.",-3.9,LB,-3.9075
11193,"Bernard, Giovani",-3.919,RB,-3.9075
12860,"Fairbairn, Ka'imi",-3.925,PK,-3.9075
11314,"Rhodes, Xavier",-3.929,DB,-3.9491
13606,"Jones, Ronald",-3.931,RB,-3.9491
10554,"Addison, Mario",-3.938,DL,-3.9491
14248,"Keke, Kingsley",-3.938,DL,-3.9491
13207,"Willis, Jordan",-3.938,DL,-3.9491
14746,"Tuioti-Mariner, Jacob",-3.938,DL,-3.9491
13271,"Rivers, Derek",-3.938,DL,-3.9491
14901,"Gallimore, Neville",-3.938,DL,-3.9491
14653,"Mack, Isaiah",-3.938,DL,-3.9491
15101,"Akinmoladun, Freedom",-3.938,DL,-3.9491
15594,"Faoliu, Austin",-3.938,DL,-3.9491
15653,"Smith, T.J.",-3.938,DL,-3.9491
14236,"Amadi, Ugo",-4,DB,-3.991
13176,"Jones, Zay",-3.994,WR,-3.991
14821,"Hasty, JaMycal",-4.004,RB,-3.991
10879,"Trevathan, Danny",-4,LB,-3.991
10277,"Houston, Justin",-4.043,LB,-4.0331
15523,"Ammendola, Matt",-4.049,PK,-4.0331
11280,"Lotulelei, Star",-4.038,DL,-4.0331
13447,"Wilson, Eric",-4.092,LB,-4.0754
13085,"Fox, Morgan",-4.063,DL,-4.0754
15382,"Onwuzurike, Levi",-4.071,DL,-4.0754
14890,"Phillips, Jacob",-4.067,LB,-4.0754
12291,"Nelson, Steven",-4.125,DB,-4.1177
12707,"Jenkins, Jordan",-4.138,DL,-4.1177
11711,"Ford, Dee",-4.105,DL,-4.1177
14809,"Smith, Rodney",-4.106,RB,-4.1177
15109,"Westbrook-Ikhine, Nick",-4.141,WR,-4.1599
12687,"Lawson, Shaq",-4.152,DL,-4.1599
14922,"Blacklock, Ross",-4.169,DL,-4.1599
15049,"Bachie, Joe",-4.178,LB,-4.1599
10379,"Skrine, Buster",-4.167,DB,-4.1599
14914,"Hajrullahu, Lirim",-4.15,PK,-4.1599
9207,"Johnson, Josh",-4.209,QB,-4.202
13205,"McKinley, Takkarist",-4.211,DL,-4.202
12676,"Henry, Hunter",-4.263,TE,-4.2438
15331,"Freiermuth, Pat",-4.255,TE,-4.2438
12716,"Mills, Jalen",-4.233,DB,-4.2438
11670,"Watkins, Sammy",-4.244,WR,-4.2438
15081,"Wharton, Tershawn",-4.25,DL,-4.2438
15390,"McNeill, Alim",-4.25,DL,-4.2438
14368,"Walter, Austin",-4.256,RB,-4.2438
10592,"Harris, Chris",-4.269,DB,-4.2853
12489,"Copeland, Brandon",-4.271,DL,-4.2853
14888,"Chaisson, K'Lavon",-4.271,DL,-4.2853
10393,"Sherman, Richard",-4.3,DB,-4.2853
15197,"Williams, Jarren",-4.3,DB,-4.2853
14885,"Zuniga, Jabari",-4.271,DL,-4.2853
15479,"Hoskins, Phil",-4.271,DL,-4.2853
10260,"Peterson, Patrick",-4.333,DB,-4.3264
11801,"Desir, Pierre",-4.318,DB,-4.3264
15472,"Roche, Quincy",-4.323,LB,-4.3264
11793,"Jones, DaQuan",-4.313,DL,-4.3264
13682,"Key, Arden",-4.313,DL,-4.3264
15379,"Tryon, Joe",-4.313,DL,-4.3264
11349,"Collins, Jamie",-4.309,LB,-4.3264
13929,"Obada, Efe",-4.338,DL,-4.3264
14083,"Homer, Travis",-4.358,RB,-4.367
12226,"Shelton, Danny",-4.355,DL,-4.367
12763,"Fackrell, Kyler",-4.355,DL,-4.367
14337,"Guyton, Jalen",-4.397,WR,-4.407
11351,"Alford, Robert",-4.423,DB,-4.407
11367,"Juszczyk, Kyle",-4.393,RB,-4.407
14905,"Henderson, CJ",-4.409,DB,-4.407
15543,"Griffith, Jonas",-4.4,LB,-4.407
13509,"Deayon, Donte",-4.389,DB,-4.407
15453,"Ogundeji, Adetokunbo",-4.405,DL,-4.407
12753,"Nassib, Carl",-4.4,DL,-4.407
13301,"Kazee, Damontae",-4.438,DB,-4.4463
14839,"Reagor, Jalen",-4.432,WR,-4.4463
14411,"Campbell, Tevaughn",-4.433,DB,-4.4463
14978,"Danna, Michael",-4.438,DL,-4.4463
11491,"Mayowa, Benson",-4.438,DL,-4.4463
13460,"Ankou, Eli",-4.438,DL,-4.4463
14676,"Phillips, Kyle",-4.438,DL,-4.4463
15134,"Lemonier, Jessie",-4.438,DL,-4.4463
11790,"Marsh, Cassius",-4.438,DL,-4.4463
15238,"Fields, Justin",-4.472,QB,-4.4849
12934,"Rogers, Chester",-4.49,WR,-4.4849
15020,"Jackson, Chris",-4.5,DB,-4.4849
14982,"Gilman, Alohi",-4.5,DB,-4.4849
13769,"Street, Kentavius",-4.5,DL,-4.4849
14932,"Lewis, Terrell",-4.491,LB,-4.4849
12758,"Bullard, Jonathan",-4.494,DL,-4.4849
15198,"Westry, Chris",-4.5,DB,-4.4849
13241,"Rosas, Aldrick",-4.477,PK,-4.4849
15651,"Davis, Javaris",-4.5,DB,-4.4849
15290,"Collins, Nico",-4.509,WR,-4.5226
13736,"Stewart, M.J.",-4.533,DB,-4.5226
15461,"Lopez, Roy",-4.538,DL,-4.5226
14405,"Granderson, Carl",-4.509,DL,-4.5226
15252,"Mills, Davis",-4.562,QB,-4.5594
12506,"Callahan, Bryce",-4.6,DB,-4.5951
11647,"Thomas, Logan",-4.582,TE,-4.5951
11886,"Williams, Damien",-4.606,RB,-4.5951
15433,"Loudermilk, Isaiahh",-4.581,DL,-4.5951
11273,"Simon, John",-4.605,DL,-4.5951
14093,"Armstead, Ryquell",-4.606,RB,-4.5951
15365,"Moehrig, Trevon",-4.625,DB,-4.6297
15389,"Robinson, Aaron",-4.625,DB,-4.6297
12356,"Ringo, Christian",-4.63,DL,-4.6297
13294,"Ebukam, Samson",-4.65,LB,-4.6631
12751,"Gotsis, Adam",-4.671,DL,-4.6631
13755,"Holmes, Jalyn",-4.652,DL,-4.6631
10793,"Hayward, Casey",-4.688,DB,-4.6952
13939,"Odum, George",-4.688,DB,-4.6952
13987,"Spillane, Robert",-4.708,LB,-4.6952
15399,"Rice, Monty",-4.7,LB,-4.6952
12948,"Okwara, Romeo",-4.688,DL,-4.6952
13952,"Luvu, Frankie",-4.733,LB,-4.7259
12841,"Weatherly, Stephen",-4.724,DL,-4.7259
11970,"Pennel, Mike",-4.716,DL,-4.7259
15621,"Fehoko, Breiden",-4.738,DL,-4.7259
12713,"Alexander, Mackensie",-4.75,DB,-4.7551
15124,"Pierre, James",-4.75,DB,-4.7551
12481,"Hewitt, Neville",-4.775,LB,-4.7832
11192,"Bell, Le'Veon",-4.777,RB,-4.7832
13313,"McKenzie, Isaiah",-4.8,WR,-4.8105
15391,"Williams, Milton",-4.813,DL,-4.8105
12272,"McKinney, Benardrick",-4.8,LB,-4.8105
11764,"Fuller, Kyle",-4.833,DB,-4.8372
13250,"King, Kevin",-4.833,DB,-4.8372
13221,"Davis, Jarrad",-4.844,LB,-4.8372
12678,"Higbee, Tyler",-4.861,TE,-4.8632
14865,"Swain, Freddie",-4.853,WR,-4.8632
14592,"Zaccheaus, Olamide",-4.873,WR,-4.8632
12316,"Davison, Tyeler",-4.861,DL,-4.8632
14898,"Davis, Raekwon",-4.861,DL,-4.8632
12744,"Ward, Jihad",-4.876,DL,-4.8886
14650,"Vizcaino, Tristan",-4.884,PK,-4.8886
9308,"Amendola, Danny",-4.915,WR,-4.9134
15484,"Cooper, Jonathon",-4.933,LB,-4.9377
15007,"Smith-Williams, James",-4.938,DL,-4.9377
15121,"Huff, Bryce",-4.938,DL,-4.9377
14206,"Hill, Trysten",-4.938,DL,-4.9377
15395,"Koonce, Malcolm",-4.938,DL,-4.9377
14827,"Taylor, J.J.",-4.956,RB,-4.9615
12635,"Williams, Jonathan",-4.956,RB,-4.9615
13228,"Hooker, Malik",-5,DB,-5.0076
14981,"Roy, Bravvion",-5,DL,-5.0076
14283,"Wilson, Donovan",-5,DB,-5.0076
14306,"Dogbe, Michael",-5.005,DL,-5.0076
11830,"Kennard, Devon",-5.009,DL,-5.0076
12271,"Goldman, Eddie",-5.015,DL,-5.0076
13735,"Turay, Kemoko",-5.015,DL,-5.0076
14414,"Owens, Jonathan",-5,DB,-5.0076
14728,"Roberson, Derick",-5,LB,-5.0076
14211,"Long, David",-5.033,DB,-5.03
11150,"Smith, Geno",-5.033,QB,-5.03
11657,"Hyde, Carlos",-5.023,RB,-5.03
13200,"Charlton, Taco",-5.038,DL,-5.03
14967,"Vildor, Kindle",-5.062,DB,-5.0521
11512,"Bouye, A.J.",-5.045,DB,-5.0521
14118,"Humphrey, Lil'Jordan",-5.05,WR,-5.0521
9075,"Jackson, DeSean",-5.074,WR,-5.0738
15203,"Lynch, Blake",-5.067,LB,-5.0738
12981,"Peko, Kyle",-5.081,DL,-5.0738
15629,"Bronson, Josiah",-5.081,DL,-5.0738
13286,"Johnson, Jaleel",-5.092,DL,-5.0952
14670,"Ekuale, Daniel",-5.105,DL,-5.0952
10789,"Gilmore, Stephon",-5.125,DB,-5.1163
15414,"Nwangwu, Kene",-5.123,RB,-5.1163
15511,"Naggar, Chris",-5.117,PK,-5.1163
15549,"Jacobs, Jerry",-5.143,DB,-5.1372
15240,"Lance, Trey",-5.136,QB,-5.1372
12712,"Hargreaves, Vernon",-5.136,DB,-5.1372
14944,"Holmes, Darnay",-5.145,DB,-5.1372
13989,"Lancaster, Tyler",-5.138,DL,-5.1372
13547,"Maulet, Art",-5.167,DB,-5.1579
13781,"Avery, Genard",-5.15,LB,-5.1579
14028,"Neal, Ryan",-5.188,DB,-5.1784
11262,"Okafor, Alex",-5.188,DL,-5.1784
11859,"Stephen, Shamar",-5.188,DL,-5.1784
14960,"Robinson, Alton",-5.188,DL,-5.1784
12696,"Nkemdiche, Robert",-5.188,DL,-5.1784
14899,"Kinlaw, Javon",-5.188,DL,-5.1784
13675,"Conklin, Tyler",-5.201,TE,-5.1988
13784,"Cruikshank, Dane",-5.192,DB,-5.1988
10350,"Wright, K.J.",-5.212,LB,-5.2191
14738,"Rush, Anthony",-5.211,DL,-5.2191
15270,"Felton, Demetric",-5.232,RB,-5.2393
12814,"Grant, Jakeem",-5.253,WR,-5.2595
9853,"Hughes, Jerry",-5.25,DL,-5.2595
13922,"Hector, Bruce",-5.271,DL,-5.2798
15319,"Palmer, Josh",-5.294,WR,-5.3
13412,"Cole, Keelan",-5.308,WR,-5.3
14122,"Slayton, Darius",-5.302,WR,-5.3
15392,"St-Juste, Benjamin",-5.3,DB,-5.3
14889,"Murray, Kenneth",-5.3,LB,-5.3
14387,"Santoso, Ryan",-5.292,PK,-5.3
15147,"Guidry, Javelin",-5.312,DB,-5.3203
12505,"Humphries, Adam",-5.319,WR,-5.3203
14169,"Wilson, Mack",-5.323,LB,-5.3203
10846,"Jackson, Malik",-5.313,DL,-5.3203
11412,"Williams, Nick",-5.313,DL,-5.3203
13236,"Everett, Gerald",-5.339,TE,-5.3408
15262,"Jefferson, Jermar",-5.335,RB,-5.3408
10313,"Dalton, Andy",-5.36,QB,-5.3613
13639,"Miller, Anthony",-5.361,WR,-5.3613
12781,"Burris, Juston",-5.389,DB,-5.3821
14212,"Takitaki, Sione",-5.4,LB,-5.4031
9919,"Peters, Corey",-5.4,DL,-5.4031
12197,"Perriman, Breshad",-5.394,WR,-5.4031
15428,"Sherwood, Jamien",-5.4,LB,-5.4031
12783,"Bush, Deon",-5.423,DB,-5.4243
12206,"Williams, Maxx",-5.422,TE,-5.4243
13448,"Butler, Adam",-5.438,DL,-5.4458
15371,"Adams, Myles",-5.438,DL,-5.4458
13941,"Stallworth, Taylor",-5.471,DL,-5.4673
13275,"Adams, Montravius",-5.494,DL,-5.4887
14220,"Ximines, Oshane",-5.494,DL,-5.4887
15446,"Slaton, Tedarrell",-5.5,DL,-5.5099
9633,"McCourty, Jason",-5.5,DB,-5.5099
15028,"Tuszka, Derrek",-5.509,DL,-5.5099
15492,"Tonga, Khyiris",-5.509,DL,-5.5099
15274,"Ragas, Trey",-5.506,RB,-5.5099
14934,"Elliott, Jordan",-5.538,DL,-5.5309
14160,"Buggs, Isaiah",-5.538,DL,-5.5309
12770,"Young, Tavon",-5.562,DB,-5.5517
15016,"Jackson, Dane",-5.562,DB,-5.5517
15040,"Williams, Ty'Son",-5.548,RB,-5.5517
15173,"Tart, Teair",-5.574,DL,-5.5724
13956,"Chandler, Sean",-5.607,DB,-5.6132
14152,"Jackson, Joe",-5.605,DL,-5.6132
12888,"Zimmer, Justin",-5.605,DL,-5.6132
9875,"Alualu, Tyson",-5.605,DL,-5.6132
13744,"Shepherd, Nathan",-5.626,DL,-5.6333
13771,"Haynes, Marquis",-5.626,DL,-5.6333
12317,"Uzomah, C.J.",-5.663,TE,-5.6533
9474,"Cook, Jared",-5.655,TE,-5.6533
13802,"Martin, Jake",-5.65,LB,-5.6533
11806,"Lawson, Nevin",-5.682,DB,-5.6731
13424,"Hill, Taysom",-5.685,QB,-5.6927
11791,"Cockrell, Ross",-5.688,DB,-5.6927
15489,"Norwood, Tre",-5.688,DB,-5.6927
12780,"Ridgeway, Hassan",-5.688,DL,-5.6927
13695,"Bryan, Taven",-5.738,DL,-5.7314
14254,"Omenihu, Charles",-5.724,DL,-5.7314
