game_id,season,week,franchise_id,opponent_id,franchise_score,opponent_score,score_differential,franchise_elo_pregame,opponent_elo_pregame,elo_shift,franchise_elo_postgame
2023200040032,2023,2,0004,0032,221.08,216.46,4.62,1613,1493,13,1636
2023200130025,2023,2,0013,0025,228.56,226.45,2.11,1554,1436,13,1594
2023200170014,2023,2,0017,0014,227.04,216.85,10.19,1773,1522,9,1753
2023200300020,2023,2,0030,0020,203.39,206.9,-3.51,1641,1424,-27,1595
2023200290035,2023,2,0029,0035,265.82,198.74,67.08,1576,1364,12,1608
2023200240001,2023,2,0024,0001,276.29,182.2,94.09,1653,1465,12,1682
2023200230018,2023,2,0023,0018,257.1,218.14,38.96,1685,1529,13,1680
2023200190027,2023,2,0019,0027,241.72,234.8,6.92,1587,1482,14,1587
2023200220007,2023,2,0022,0007,215.4,265.58,-50.18,1610,1568,-19,1572
2023200340012,2023,2,0034,0012,262.55,268.69,-6.14,1660,1658,-17,1663
2023200100011,2023,2,0010,0011,259.48,198.88,60.6,1563,1704,27,1613
2023200050009,2023,2,0005,0009,234.58,212.64,21.94,1638,1454,12,1630
2023200330008,2023,2,0033,0008,227.22,224.2,3.02,1595,1489,14,1623
2023200020003,2023,2,0002,0003,247.77,222.96,24.81,1584,1530,17,1623
2023200150032,2023,2,0015,0032,225.7,216.46,9.24,1704,1493,10,1734
2023200360025,2023,2,0036,0025,254.32,226.45,27.87,1732,1436,8,1713
2023200260013,2023,2,0026,0013,207.02,228.56,-21.54,1711,1554,-25,1669
2023200060030,2023,2,0006,0030,242.45,203.39,39.06,1596,1641,22,1631
2023200160014,2023,2,0016,0014,264.58,216.85,47.73,1510,1522,21,1560
2023200310017,2023,2,0031,0017,241.03,227.04,13.99,1491,1773,31,1510
2023200210020,2023,2,0021,0020,264.97,206.9,58.07,1655,1424,11,1682
2023200040035,2023,2,0004,0035,221.08,198.74,22.34,1613,1364,10,1636
2023200280029,2023,2,0028,0029,225.07,265.82,-40.75,1578,1576,-17,1548
