"franchise_id","franchise_name","player_id","player_name","starter","points","ppg","vbd_mfl_total","vbd_mfl_avg","vbd_true_total","vbd_true_avg","true_position","mfl_position","key","type","factor_pos","factor_tier","factor_avg","points_calc"
"0019","Dresden Jaguars",14218,"Okereke, Bobby",2,233,10.836,0.981,0.327,4.853,1.61766666666667,"LB","LB","mfl_LB_3","mfl",1,0.793349168646081,0.89667458432304,208.925178147268
"0019","Dresden Jaguars",14948,"Walker, Mykal",0,70,3.9685,-13.715,-6.8575,-10.53,-5.265,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,40.5999780003838
"0019","Dresden Jaguars",14923,"Taylor, Darrell",0,81,5.4,-1.162,-1.162,-2.538,-2.538,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,34.9073806925273
"0019","Dresden Jaguars",14249,"Van Ginkel, Andrew",1,124,6.52066666666667,-11.965,-3.98833333333333,-4.876,-1.62533333333333,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,71.9199610292512
"0019","Dresden Jaguars",15350,"Parsons, Micah",1,215,13.438,3.171,3.171,4.038,4.038,"LB","LB","mfl_LB_3","mfl",1,0.793349168646081,0.89667458432304,192.785035629454
"0019","Dresden Jaguars",13700,"Landry, Harold",3,169,10.0416666666667,-1.402,-0.467333333333333,5.687,1.89566666666667,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,98.0199468866408
"0019","Dresden Jaguars",13306,"Walker, Anthony",2,227,13.3126666666667,8.411,2.80366666666667,12.283,4.09433333333333,"LB","LB","mfl_LB_3","mfl",1,0.793349168646081,0.89667458432304,203.54513064133
"0019","Dresden Jaguars",14882,"Greenard, Jonathan",0,33,5.9055,-6.136,-3.068,-5.194,-2.597,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,14.2215254673259
"0019","Dresden Jaguars",13704,"Nwosu, Uchenna",1,86,4.83166666666667,-17.032,-5.67733333333333,-9.943,-3.31433333333333,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,49.8799729719
"0019","Dresden Jaguars",12948,"Okwara, Romeo",1,135,5.11033333333333,-5.814,-1.938,-9.107,-3.03566666666667,"DL","DL","mfl_DL_2","mfl",0.556440903054449,0.854665986741458,0.705553444897954,95.2497150612238
"0019","Dresden Jaguars",14958,"Quarterman, Shaquille",0,0,1.1875,-19.277,-9.6385,-16.092,-8.046,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,0
"0019","Dresden Jaguars",15353,"Surratt, Chazz",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,0
"0019","Dresden Jaguars",15376,"Turner, Payton",0,25,5,-1.562,-1.562,-2.938,-2.938,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,10.7738829297924
"0020","Wandsbek Hogs",12280,"Clark, Frank",1,120,6.06166666666667,-2.96,-0.986666666666667,-6.253,-2.08433333333333,"DL","DL","mfl_DL_3","mfl",0.551646706586826,0.751657317695054,0.65165201214094,78.1982414569128
"0020","Wandsbek Hogs",11706,"Clowney, Jadeveon",1,104,6.859,-0.568000000000001,-0.189333333333333,-3.861,-1.287,"DL","DL","mfl_DL_5","mfl",0.521322889469104,0.610912799592045,0.566117844530574,58.8762558311797
"0020","Wandsbek Hogs",13700,"Landry, Harold",3,169,10.0416666666667,-1.402,-0.467333333333333,5.687,1.89566666666667,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,98.0199468866408
"0020","Wandsbek Hogs",13775,"Bentley, Ja'Whaun",0,66,8.93566666666667,-4.72,-1.57333333333333,-0.848000000000001,-0.282666666666667,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,38.2799792575047
"0020","Wandsbek Hogs",12762,"Vigil, Nick",1,198,8.96933333333333,-4.619,-1.53966666666667,-0.747000000000001,-0.249,"LB","LB","mfl_LB_4","mfl",1,0.726840855106888,0.863420427553444,170.957244655582
"0020","Wandsbek Hogs",13697,"Edmunds, Tremaine",3,211,13.3246666666667,8.447,2.81566666666667,12.319,4.10633333333333,"LB","LB","mfl_LB_4","mfl",1,0.726840855106888,0.863420427553444,182.181710213777
"0020","Wandsbek Hogs",12734,"Floyd, Leonard",3,159,7.896,-7.839,-2.613,-0.749999999999998,-0.249999999999999,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,92.2199500294431
"0020","Wandsbek Hogs",14200,"Tavai, Jahlani",0,112,4.82233333333333,-17.06,-5.68666666666667,-13.188,-4.396,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,64.959964800614
"0020","Wandsbek Hogs",13684,"Hubbard, Sam",3,165,9.455,7.22,2.40666666666667,3.927,1.309,"DL","DL","mfl_DL_1","mfl",0.582244655581948,1,0.791122327790974,130.535184085511
"0020","Wandsbek Hogs",14217,"Barton, Cody",0,27,1.82366666666667,-26.056,-8.68533333333333,-22.184,-7.39466666666667,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,15.6599915144337
"0020","Wandsbek Hogs",15385,"Ojulari, Azeez",0,113,7.062,-3.205,-3.205,-0.875999999999999,-0.875999999999999,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,65.5399644863338
"0020","Wandsbek Hogs",10465,"Smith, Malcolm",0,12,6.24466666666667,-12.793,-4.26433333333333,-8.921,-2.97366666666667,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,6.95999622863721
"0020","Wandsbek Hogs",14891,"Harrison, Malik",0,59,2.9595,-15.733,-7.8665,-12.548,-6.274,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,34.2199814574663
"0020","Wandsbek Hogs",11299,"Bostic, Jon",2,201,10.058,-1.353,-0.451,2.519,0.839666666666666,"LB","LB","mfl_LB_4","mfl",1,0.726840855106888,0.863420427553444,173.547505938242
"0020","Wandsbek Hogs",14948,"Walker, Mykal",0,70,3.9685,-13.715,-6.8575,-10.53,-5.265,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,40.5999780003838
"0020","Wandsbek Hogs",13702,"Jewell, Josey",1,194,8.464,-6.135,-2.045,-2.263,-0.754333333333334,"LB","LB","mfl_LB_5","mfl",1,0.682304038004751,0.841152019002375,163.183491686461
"0020","Wandsbek Hogs",14979,"Strnad, Justin",0,51,3.4,-6.867,-6.867,-6,-6,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,29.5799839717082
"0020","Wandsbek Hogs",15387,"Werner, Pete",0,95,6.786,-3.481,-3.481,-2.614,-2.614,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,55.099970143378
"0021","Munich Lions",12691,"Ogbah, Emmanuel",1,127,8.05433333333333,3.018,1.006,-0.275,-0.0916666666666668,"DL","DL","mfl_DL_3","mfl",0.551646706586826,0.751657317695054,0.65165201214094,82.7598055418994
"0021","Munich Lions",11795,"Hitchens, Anthony",0,152,9.25866666666667,-3.751,-1.25033333333333,0.120999999999997,0.0403333333333323,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,88.1599522294047
"0021","Munich Lions",12238,"Perryman, Denzel",1,254,11.174,1.995,0.665,5.867,1.95566666666667,"LB","LB","mfl_LB_2","mfl",1,0.894299287410926,0.947149643705463,240.576009501188
"0021","Munich Lions",13697,"Edmunds, Tremaine",3,211,13.3246666666667,8.447,2.81566666666667,12.319,4.10633333333333,"LB","LB","mfl_LB_4","mfl",1,0.726840855106888,0.863420427553444,182.181710213777
"0021","Munich Lions",12218,"Armstead, Arik",2,139,6.917,-0.394,-0.131333333333333,-3.687,-1.229,"DL","DL","mfl_DL_2","mfl",0.556440903054449,0.854665986741458,0.705553444897954,98.0719288408156
"0021","Munich Lions",13304,"Brown, Jayon",2,205,13.181,8.016,2.672,11.888,3.96266666666667,"LB","LB","mfl_LB_4","mfl",1,0.726840855106888,0.863420427553444,177.001187648456
"0021","Munich Lions",12287,"Hicks, Jordan",3,282,14.8956666666667,13.16,4.38666666666667,17.032,5.67733333333333,"LB","LB","mfl_LB_1","mfl",1,1,1,282
"0021","Munich Lions",15355,"Bolton, Nick",0,178,11.867,1.6,1.6,2.467,2.467,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,103.239944058119
"0021","Munich Lions",12828,"Grugier-Hill, Kamu",1,192,7.334,-9.525,-3.175,-5.653,-1.88433333333333,"LB","LB","mfl_LB_5","mfl",1,0.682304038004751,0.841152019002375,161.501187648456
"0021","Munich Lions",11769,"Lawrence, Demarcus",0,111,8.611,4.688,1.56266666666667,1.395,0.465,"DL","DL","mfl_DL_4","mfl",0.536397058823529,0.669607343192249,0.603002201007889,66.9332443118757
"0021","Munich Lions",10269,"Quinn, Robert",1,170,7.78733333333333,-5.54,-1.84666666666667,-3.98,-1.32666666666667,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,98.5999465723605
"0021","Munich Lions",12481,"Hewitt, Neville",2,242,10.5833333333333,0.223000000000001,0.0743333333333336,4.095,1.365,"LB","LB","mfl_LB_2","mfl",1,0.894299287410926,0.947149643705463,229.210213776722
"0021","Munich Lions",10292,"Jordan, Cameron",3,161,9.35966666666667,6.934,2.31133333333333,3.641,1.21366666666667,"DL","DL","mfl_DL_1","mfl",0.582244655581948,1,0.791122327790974,127.370694774347
"0021","Munich Lions",12215,"Gregory, Randy",0,61,6.3225,-9.007,-4.5035,-2.918,-1.459,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,35.3799808289058
"0021","Munich Lions",12788,"Martinez, Blake",2,275,15.1736666666667,13.994,4.66466666666667,17.866,5.95533333333333,"LB","LB","mfl_LB_1","mfl",1,1,1,275
"0021","Munich Lions",15357,"Barmore, Christian",0,70,4.375,-2.187,-2.187,-3.563,-3.563,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,30.1668722034186
"0021","Munich Lions",15356,"Browning, Baron",0,83,6.385,-3.882,-3.882,-3.015,-3.015,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,48.1399739147407
"0022","M-V Lightning",12686,"Bosa, Joey",2,163,9.346,-3.489,-1.163,3.6,1.2,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,94.5399487723222
"0022","M-V Lightning",13245,"Reddick, Haason",2,181,10.0483333333333,-1.382,-0.460666666666667,5.707,1.90233333333333,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,104.979943115278
"0022","M-V Lightning",13706,"Baker, Jerome",3,222,13.2083333333333,8.098,2.69933333333333,11.97,3.99,"LB","LB","mfl_LB_3","mfl",1,0.793349168646081,0.89667458432304,199.061757719715
"0022","M-V Lightning",13208,"Allen, Jonathan",2,146,8.14033333333333,3.276,1.092,-0.0169999999999995,-0.00566666666666649,"DL","DL","mfl_DL_1","mfl",0.582244655581948,1,0.791122327790974,115.503859857482
"0022","M-V Lightning",14260,"Holcomb, Cole",2,249,13.255,8.238,2.746,12.11,4.03666666666667,"LB","LB","mfl_LB_2","mfl",1,0.894299287410926,0.947149643705463,235.84026128266
"0022","M-V Lightning",12985,"Littleton, Cory",2,270,12.0833333333333,4.723,1.57433333333333,8.595,2.865,"LB","LB","mfl_LB_1","mfl",1,1,1,270
"0022","M-V Lightning",12734,"Floyd, Leonard",3,159,7.896,-7.839,-2.613,-0.749999999999998,-0.249999999999999,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,92.2199500294431
"0022","M-V Lightning",14889,"Murray, Kenneth",1,185,7.831,-5.99,-2.995,-2.805,-1.4025,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,107.299941858157
"0022","M-V Lightning",12225,"Williams, Leonard",2,145,7.608,1.679,0.559666666666666,-1.614,-0.538,"DL","DL","mfl_DL_2","mfl",0.556440903054449,0.854665986741458,0.705553444897954,102.305249510203
"0022","M-V Lightning",13833,"Howard, Travin",0,35,2.185,-15.772,-7.886,-14.218,-7.109,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,20.2999890001919
"0022","M-V Lightning",14249,"Van Ginkel, Andrew",1,124,6.52066666666667,-11.965,-3.98833333333333,-4.876,-1.62533333333333,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,71.9199610292512
"0022","M-V Lightning",12215,"Gregory, Randy",0,61,6.3225,-9.007,-4.5035,-2.918,-1.459,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,35.3799808289058
"0022","M-V Lightning",13703,"Carter, Lorenzo",0,101,6.94166666666667,-10.702,-3.56733333333333,-3.613,-1.20433333333333,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,58.5799682576966
"0022","M-V Lightning",15350,"Parsons, Micah",1,215,13.438,3.171,3.171,4.038,4.038,"LB","LB","mfl_LB_3","mfl",1,0.793349168646081,0.89667458432304,192.785035629454
"0022","M-V Lightning",13222,"McMillan, Raekwon",0,109,5.505,-10.25,-5.125,-7.245,-3.6225,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,63.2199657434547
"0022","M-V Lightning",13839,"Sieler, Zach",0,24,5.41366666666667,-4.904,-1.63466666666667,-8.197,-2.73233333333333,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,10.3429276126007
"0022","M-V Lightning",13696,"Smith, Roquan",3,278,16.611,18.306,6.102,22.178,7.39266666666667,"LB","LB","mfl_LB_1","mfl",1,1,1,278
"0022","M-V Lightning",14899,"Kinlaw, Javon",0,72,3.9465,-6.002,-3.001,-7.67,-3.835,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,31.028782837802
"0023","Berlin Bears",12701,"Smith, Jaylon",2,269,13.331,8.466,2.822,12.338,4.11266666666667,"LB","LB","mfl_LB_1","mfl",1,1,1,269
"0023","Berlin Bears",10816,"Davis, Demario",3,242,13.8276666666667,9.956,3.31866666666667,13.828,4.60933333333333,"LB","LB","mfl_LB_2","mfl",1,0.894299287410926,0.947149643705463,229.210213776722
"0023","Berlin Bears",12231,"Thompson, Shaq",3,202,13.683,9.522,3.174,13.394,4.46466666666667,"LB","LB","mfl_LB_4","mfl",1,0.726840855106888,0.863420427553444,174.410926365796
"0023","Berlin Bears",9833,"Pierre-Paul, Jason",2,165,8.604,4.667,1.55566666666667,1.374,0.458,"DL","DL","mfl_DL_1","mfl",0.582244655581948,1,0.791122327790974,130.535184085511
"0023","Berlin Bears",14247,"Greenlaw, Dre",1,161,11.4823333333333,2.92,0.973333333333333,6.792,2.264,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,93.3799494008826
"0023","Berlin Bears",13690,"Sweat, Josh",0,51,5.53566666666667,-4.538,-1.51266666666667,-7.831,-2.61033333333333,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,21.9787211767764
"0023","Berlin Bears",12302,"Wilson, Damien",1,170,9.56733333333333,-2.825,-0.941666666666666,1.047,0.349,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,98.5999465723605
"0023","Berlin Bears",13762,"White, Kyzir",2,249,10.799,0.87,0.29,4.742,1.58066666666667,"LB","LB","mfl_LB_2","mfl",1,0.894299287410926,0.947149643705463,235.84026128266
"0023","Berlin Bears",11293,"Ogletree, Alec",1,148,8.03933333333333,-7.409,-2.46966666666667,-3.537,-1.179,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,85.8399534865256
"0023","Berlin Bears",12764,"Hargrave, Javon",0,114,6.69,-1.075,-0.358333333333333,-4.368,-1.456,"DL","DL","mfl_DL_4","mfl",0.536397058823529,0.669607343192249,0.603002201007889,68.7422509148994
"0023","Berlin Bears",13688,"Davenport, Marcus",0,79,6.59533333333333,-1.359,-0.453,-4.652,-1.55066666666667,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,34.0454700581439
"0023","Berlin Bears",11795,"Hitchens, Anthony",0,152,9.25866666666667,-3.751,-1.25033333333333,0.120999999999997,0.0403333333333323,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,88.1599522294047
"0023","Berlin Bears",14405,"Granderson, Carl",0,21,3.32066666666667,-11.183,-3.72766666666667,-14.476,-4.82533333333333,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,9.05006166102558
"0023","Berlin Bears",14893,"Baun, Zack",0,11,1.554,-18.544,-9.272,-15.359,-7.6795,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,6.37999654291745
"0023","Berlin Bears",13202,"Lawson, Carl",0,60,3.375,-11.02,-3.67333333333333,-14.313,-4.771,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,25.8573190315017
"0023","Berlin Bears",15409,"Barnes, Derrick",0,102,6.375,-3.892,-3.892,-3.025,-3.025,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,59.1599679434163
"0023","Berlin Bears",15387,"Werner, Pete",0,95,6.786,-3.481,-3.481,-2.614,-2.614,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,55.099970143378
"0024","Milano Raptors",13198,"Garrett, Myles",3,160,9.99533333333333,8.841,2.947,5.548,1.84933333333333,"DL","DL","mfl_DL_1","mfl",0.582244655581948,1,0.791122327790974,126.579572446556
"0024","Milano Raptors",12239,"Kendricks, Eric",3,263,16.3843333333333,17.626,5.87533333333333,21.498,7.166,"LB","LB","mfl_LB_2","mfl",1,0.894299287410926,0.947149643705463,249.100356294537
"0024","Milano Raptors",13214,"Watt, T.J.",2,223,13.6653333333333,9.469,3.15633333333333,16.558,5.51933333333333,"DL","LB","mfl_LB_3","mfl",1,0.793349168646081,0.89667458432304,199.958432304038
"0024","Milano Raptors",12691,"Ogbah, Emmanuel",1,127,8.05433333333333,3.018,1.006,-0.275,-0.0916666666666668,"DL","DL","mfl_DL_3","mfl",0.551646706586826,0.751657317695054,0.65165201214094,82.7598055418994
"0024","Milano Raptors",11720,"Barr, Anthony",2,159,9.20233333333333,-3.92,-1.30666666666667,-0.0480000000000018,-0.0160000000000006,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,92.2199500294431
"0024","Milano Raptors",14157,"Williams, Quinnen",0,58,7.38666666666667,1.015,0.338333333333333,-2.278,-0.759333333333333,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,24.9954083971183
"0024","Milano Raptors",12221,"Hunter, Danielle",2,192,12.0715,4.001,2.0005,7.33,3.665,"DL","LB","mfl_LB_5","mfl",1,0.682304038004751,0.841152019002375,161.501187648456
"0024","Milano Raptors",10269,"Quinn, Robert",1,170,7.78733333333333,-5.54,-1.84666666666667,-3.98,-1.32666666666667,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,98.5999465723605
"0024","Milano Raptors",11721,"Mack, Khalil",2,147,8.92566666666667,-4.75,-1.58333333333333,2.339,0.779666666666667,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,85.2599538008059
"0024","Milano Raptors",10267,"Miller, Von",2,115,7.512,-5.118,-2.559,-3.564,-1.782,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,66.6999638577733
"0024","Milano Raptors",14322,"Edwards, T.J.",0,33,8.34,-6.507,-2.169,-2.635,-0.878333333333334,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,19.1399896287523
"0024","Milano Raptors",12985,"Littleton, Cory",2,270,12.0833333333333,4.723,1.57433333333333,8.595,2.865,"LB","LB","mfl_LB_1","mfl",1,1,1,270
"0024","Milano Raptors",15379,"Tryon, Joe",0,58,3.625,-6.642,-6.642,-4.313,-4.313,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,33.6399817717465
"0025","Hannover Eagles",13697,"Edmunds, Tremaine",3,211,13.3246666666667,8.447,2.81566666666667,12.319,4.10633333333333,"LB","LB","mfl_LB_4","mfl",1,0.726840855106888,0.863420427553444,182.181710213777
"0025","Hannover Eagles",15367,"Nasirildeen, Hamsah",0,4,0.364,-9.903,-9.903,-9.036,-9.036,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,2.31999874287907
"0025","Hannover Eagles",14893,"Baun, Zack",0,11,1.554,-18.544,-9.272,-15.359,-7.6795,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,6.37999654291745
"0025","Hannover Eagles",14590,"Al-Shaair, Azeez",1,191,6.65,-11.577,-3.859,-7.705,-2.56833333333333,"LB","LB","mfl_LB_5","mfl",1,0.682304038004751,0.841152019002375,160.660035629454
"0025","Hannover Eagles",13690,"Sweat, Josh",0,51,5.53566666666667,-4.538,-1.51266666666667,-7.831,-2.61033333333333,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,21.9787211767764
"0025","Hannover Eagles",13293,"Reeves-Maybin, Jalen",0,47,4.05666666666667,-19.357,-6.45233333333333,-15.485,-5.16166666666667,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,27.2599852288291
"0025","Hannover Eagles",12233,"Alexander, Kwon",2,120,9.587,-2.766,-0.922,1.106,0.368666666666666,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,69.5999622863721
"0025","Hannover Eagles",14322,"Edwards, T.J.",0,33,8.34,-6.507,-2.169,-2.635,-0.878333333333334,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,19.1399896287523
"0025","Hannover Eagles",11349,"Collins, Jamie",2,209,10.5273333333333,0.0550000000000006,0.0183333333333335,3.927,1.309,"LB","LB","mfl_LB_4","mfl",1,0.726840855106888,0.863420427553444,180.45486935867
"0025","Hannover Eagles",15450,"McGrone, Cameron",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,0
"0025","Hannover Eagles",14877,"Young, Chase",2,141,7.55,1.205,0.6025,-0.462999999999999,-0.2315,"DL","DL","mfl_DL_2","mfl",0.556440903054449,0.854665986741458,0.705553444897954,99.4830357306115
"0025","Hannover Eagles",15424,"Johnson, Buddy",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,0
"0025","Hannover Eagles",15428,"Sherwood, Jamien",0,20,4,-6.267,-6.267,-5.4,-5.4,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,11.5999937143954
"0026","Red Raiders",11795,"Hitchens, Anthony",0,152,9.25866666666667,-3.751,-1.25033333333333,0.120999999999997,0.0403333333333323,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,88.1599522294047
"0026","Red Raiders",12702,"Jack, Myles",3,217,12.7446666666667,6.707,2.23566666666667,10.579,3.52633333333333,"LB","LB","mfl_LB_3","mfl",1,0.793349168646081,0.89667458432304,194.5783847981
"0026","Red Raiders",13201,"Barnett, Derek",1,88,5.66266666666667,-4.157,-1.38566666666667,-7.45,-2.48333333333333,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,37.9240679128691
"0026","Red Raiders",14210,"Pratt, Germaine",0,119,9.189,-3.96,-1.32,-0.0880000000000019,-0.029333333333334,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,69.0199626006524
"0026","Red Raiders",14892,"Brooks, Jordyn",1,273,11.9595,2.267,1.1335,5.452,2.726,"LB","LB","mfl_LB_1","mfl",1,1,1,273
"0026","Red Raiders",12302,"Wilson, Damien",1,170,9.56733333333333,-2.825,-0.941666666666666,1.047,0.349,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,98.5999465723605
"0026","Red Raiders",14412,"Singleton, Alex",0,0,9.146,-4.089,-1.363,-0.217000000000001,-0.0723333333333335,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,0
"0026","Red Raiders",12221,"Hunter, Danielle",2,192,12.0715,4.001,2.0005,7.33,3.665,"DL","LB","mfl_LB_5","mfl",1,0.682304038004751,0.841152019002375,161.501187648456
"0026","Red Raiders",10753,"Jones, Chandler",3,214,9.15833333333333,-4.052,-1.35066666666667,3.037,1.01233333333333,"DL","LB","mfl_LB_3","mfl",1,0.793349168646081,0.89667458432304,191.888361045131
"0026","Red Raiders",15346,"Rousseau, Gregory",0,111,6.938,0.375999999999999,0.375999999999999,-1,-1,"DL","DL","mfl_DL_4","mfl",0.536397058823529,0.669607343192249,0.603002201007889,66.9332443118757
"0026","Red Raiders",13204,"Harris, Charles",1,131,4.63766666666667,-7.232,-2.41066666666667,-10.525,-3.50833333333333,"DL","DL","mfl_DL_3","mfl",0.551646706586826,0.751657317695054,0.65165201214094,85.3664135904631
"0026","Red Raiders",13688,"Davenport, Marcus",0,79,6.59533333333333,-1.359,-0.453,-4.652,-1.55066666666667,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,34.0454700581439
"0026","Red Raiders",15386,"Odeyingbo, Dayo",0,16,1.778,-4.784,-4.784,-6.16,-6.16,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,6.89528507506711
"0026","Red Raiders",14890,"Phillips, Jacob",0,41,4.9445,-11.763,-5.8815,-8.578,-4.289,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,23.7799871145105
"0026","Red Raiders",12241,"Johnson, Alexander",2,210,12.3125,2.973,1.4865,6.158,3.079,"LB","LB","mfl_LB_4","mfl",1,0.726840855106888,0.863420427553444,181.318289786223
"0026","Red Raiders",12241,"Johnson, A.J.",0,169,11.267,1.392,1.392,2.079,2.079,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,98.0199468866408
"0026","Red Raiders",14979,"Strnad, Justin",0,51,3.4,-6.867,-6.867,-6,-6,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,29.5799839717082
"0026","Red Raiders",13200,"Charlton, Taco",0,63,4.11433333333333,-8.802,-2.934,-12.095,-4.03166666666667,"DL","DL","mfl_DL_6","mfl",0.676115727697798,0.185794906685591,0.430955317191694,27.1501849830768
"0026","Red Raiders",15353,"Surratt, Chazz",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,0
"0027","Golden Skulls Göttingen",12688,"Buckner, DeForest",3,152,9.33333333333333,6.855,2.285,3.562,1.18733333333333,"DL","DL","mfl_DL_1","mfl",0.582244655581948,1,0.791122327790974,120.250593824228
"0027","Golden Skulls Göttingen",12779,"Campbell, De'Vondre",3,281,14.7496666666667,12.722,4.24066666666667,16.594,5.53133333333333,"LB","LB","mfl_LB_1","mfl",1,1,1,281
"0027","Golden Skulls Göttingen",11721,"Mack, Khalil",2,147,8.92566666666667,-4.75,-1.58333333333333,2.339,0.779666666666667,"DL","LB","mfl_LB_6","mfl",1,0.159999371439536,0.579999685719768,85.2599538008059
"0027","Golden Skulls Göttingen",13723,"Payne, Da'Ron",2,117,6.889,-0.478000000000001,-0.159333333333334,-3.771,-1.257,"DL","DL","mfl_DL_3","mfl",0.551646706586826,0.751657317695054,0.65165201214094,76.24328542049
