"player_id","player_name","starter","points","ppg_avg","vbd_mfl_total","vbd_mfl_avg","vbd_true_total","vbd_true_avg","true_position","mfl_position","tier_mfl","tier_true"
15473,"McDuffie, Isaiah",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB",6,6
15474,"Gowan, Tay",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15475,"Stevens, JaCoby",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15476,"Mukuamu, Israel",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15482,"Hubert, Wyatt",0,0,0,-6.562,-6.562,-7.938,-7.938,"DL","DL",6,6
15483,"Vincent, Kary",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15487,"Wiggins, James",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15488,"Doaks, Gerrid",0,0,0,-9.006,-9.006,-9.006,-9.006,"RB","RB",6,6
15494,"Garrett, Chris",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB",6,6
15497,"Baker, Kawaan",0,0,0,-10.194,-10.194,-10.194,-10.194,"WR","WR",6,6
15502,"Johnson, Josh",0,0,0,-9.006,-9.006,-9.006,-9.006,"RB","RB",6,6
15506,"Bushman, Matt",0,0,0,-13.682,-13.682,-13.682,-13.682,"TE","TE",6,6
15510,"Washington, Ar'Darius",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15515,"Snowden, Charles",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB",6,6
15519,"Hilliard, Justin",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB",6,6
15527,"Key, Devon",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15530,"Etheridge, Dorian",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB",6,6
15532,"Platzgummer, Sandro",0,0,0,-9.006,-9.006,-9.006,-9.006,"RB","RB",6,6
15534,"Forristall, Miller",0,0,0,-13.682,-13.682,-13.682,-13.682,"TE","TE",6,6
15535,"Kinsey, Mason",0,0,0,-10.194,-10.194,-10.194,-10.194,"WR","WR",6,6
15537,"Hodge, Darius",0,0,0,-6.562,-6.562,-7.938,-7.938,"DL","DL",6,6
15539,"Akers, Landen",0,0,0,-10.194,-10.194,-10.194,-10.194,"WR","WR",6,6
15542,"Bowers, Nick",0,0,0,-13.682,-13.682,-13.682,-13.682,"TE","TE",6,6
15563,"Wilcox, Mitchell",0,0,0,-13.682,-13.682,-13.682,-13.682,"TE","TE",6,6
15593,"Ralston, Nick",0,0,0,-13.682,-13.682,-13.682,-13.682,"TE","TE",6,6
15595,"Campbell, Elijah",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15614,"McCloud, Nick",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15617,"Williams, Trill",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15636,"Wade, Barrington",0,0,0,-10.267,-10.267,-9.4,-9.4,"LB","LB",6,6
15642,"Thomas, Kiondre",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15644,"Gervase, Jake",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15654,"Heslop, Gavin",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15655,"Thompson, Bryce",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15666,"Gaines, Innis",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15672,"Quessenberry, Paul",0,0,0,-13.682,-13.682,-13.682,-13.682,"TE","TE",6,6
15675,"Warrior, Nigel",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
15676,"Anderson, Zayne",0,0,0,-10.5,-10.5,-10.5,-10.5,"DB","DB",6,6
13600,"Benkert, Kurt",0,-0.1,-0.1,-16.389,-16.389,-16.389,-16.389,"QB","QB",6,6
15503,"McCrary, Nate",0,-0.1,-0.1,-9.106,-9.106,-9.106,-9.106,"RB","RB",6,6
9706,"Daniel, Chase",0,-0.2,3.661,-16.489,-16.489,-16.489,-16.489,"QB","QB",6,6
13120,"Webb, Davis",0,-0.3,-0.3,-16.589,-16.589,-16.589,-16.589,"QB","QB",6,6
15244,"Franks, Feleipe",0,-0.4,-0.04,-16.329,-16.329,-16.329,-16.329,"QB","QB",6,6
13846,"Woodside, Logan",0,-0.6,0.0465,-16.409,-16.409,-16.409,-16.409,"QB","QB",6,6
15035,"Wolford, John",0,-0.9,6.77,-16.589,-16.589,-16.589,-16.589,"QB","QB",6,6
13591,"Rosen, Josh",0,-1.24,4.31433333333333,-16.599,-16.599,-16.599,-16.599,"QB","QB",6,6
15656,"Kessman, Alex",0,-2,-2,-10.817,-10.817,-10.817,-10.817,"PK","PK",4,4
