"player_id","player_name","starter","points","ppg","vbd_mfl_total","vbd_mfl_avg","vbd_true_total","vbd_true_avg","true_position","mfl_position","tier_mfl","tier_true"
13130,"McCaffrey, Christian",0,471.2,25.9323333333333,49.088,16.3626666666667,49.088,16.3626666666667,"RB","RB",1,1
13593,"Jackson, Lamar",0,423.68,24.2096666666667,20.77,6.92333333333333,20.77,6.92333333333333,"QB","QB",1,1
12652,"Thomas, Michael",0,374.6,17.699,12.81,6.405,12.81,6.405,"WR","WR",1,1
12620,"Prescott, Dak",0,350.78,23.5896666666667,18.91,6.30333333333333,18.91,6.30333333333333,"QB","QB",1,1
14779,"Herbert, Justin",0,343.84,22.972,11.128,5.564,11.128,5.564,"QB","QB",1,1
12140,"Winston, Jameis",0,340.36,13.072,-12.643,-4.21433333333333,-12.643,-4.21433333333333,"QB","QB",1,1
13113,"Watson, Deshaun",0,335.98,23.053,10.536,5.268,10.536,5.268,"QB","QB",1,1
10703,"Wilson, Russell",0,335.6,20.5796666666667,9.88,3.29333333333333,9.88,3.29333333333333,"QB","QB",1,1
13319,"Jones, Aaron",0,316.8,17.888,24.955,8.31833333333333,24.955,8.31833333333333,"RB","RB",1,1
12625,"Elliott, Ezekiel",0,313.7,16.6813333333333,21.335,7.11166666666667,21.335,7.11166666666667,"RB","RB",1,1
13404,"Ekeler, Austin",0,311,19.0536666666667,28.452,9.484,28.452,9.484,"RB","RB",1,1
13813,"Oluokun, Foyesade",2,309,13.6223333333333,9.34,3.11333333333333,13.212,4.404,"LB","LB",1,1
13589,"Allen, Josh",0,301.56,23.1323333333333,17.538,5.846,17.538,5.846,"QB","QB",1,1
15281,"Chase, Ja'Marr",0,301,18.812,8.618,8.618,8.618,8.618,"WR","WR",1,1
14056,"Murray, Kyler",0,299.28,21.9813333333333,14.085,4.695,14.085,4.695,"QB","QB",1,1
12626,"Henry, Derrick",0,297.6,21.6486666666667,36.237,12.079,36.237,12.079,"RB","RB",1,1
13128,"Cook, Dalvin",0,294.4,20.6546666666667,33.255,11.085,33.255,11.085,"RB","RB",1,1
13116,"Mahomes, Patrick",0,294.04,22.8416666666667,16.666,5.55533333333333,16.666,5.55533333333333,"QB","QB",1,1
15254,"Harris, Najee",0,291.2,18.2,9.194,9.194,9.194,9.194,"RB","RB",1,1
12610,"Wentz, Carson",0,289.86,17.43,0.430999999999997,0.143666666666666,0.430999999999997,0.143666666666666,"QB","QB",1,1
13216,"Cunningham, Zach",2,287,14.675,12.498,4.166,16.37,5.45666666666667,"LB","LB",1,1
14168,"White, Devin",3,287,16.3276666666667,17.456,5.81866666666667,21.328,7.10933333333333,"LB","LB",1,1
7836,"Rodgers, Aaron",0,286.38,21.2763333333333,11.97,3.99,11.97,3.99,"QB","QB",1,1
9099,"Ryan, Matt",0,286.34,17.2696666666667,-0.0500000000000025,-0.0166666666666675,-0.0500000000000025,-0.0166666666666675,"QB","QB",1,1
10775,"Wagner, Bobby",3,284,16.9376666666667,19.286,6.42866666666667,23.158,7.71933333333333,"LB","LB",1,1
12287,"Hicks, Jordan",3,282,14.8956666666667,13.16,4.38666666666667,17.032,5.67733333333333,"LB","LB",1,1
12779,"Campbell, De'Vondre",3,281,14.7496666666667,12.722,4.24066666666667,16.594,5.53133333333333,"LB","LB",1,1
13696,"Smith, Roquan",3,278,16.611,18.306,6.102,22.178,7.39266666666667,"LB","LB",1,1
13163,"Godwin, Chris",0,276.1,17.6983333333333,20.313,6.771,20.313,6.771,"WR","WR",1,1
12788,"Martinez, Blake",2,275,15.1736666666667,13.994,4.66466666666667,17.866,5.95533333333333,"LB","LB",1,1
14836,"Jefferson, Justin",0,274.2,18.2345,14.781,7.3905,14.781,7.3905,"WR","WR",1,1
10271,"Jones, Julio",0,274.1,13.8576666666667,8.791,2.93033333333333,8.791,2.93033333333333,"WR","WR",1,1
12768,"Schobert, Joe",3,273,15.539,15.09,5.03,18.962,6.32066666666667,"LB","LB",1,1
14892,"Brooks, Jordyn",1,273,11.9595,2.267,1.1335,5.452,2.726,"LB","LB",1,1
5848,"Brady, Tom",0,272.68,20.59,9.911,3.30366666666667,9.911,3.30366666666667,"QB","QB",2,2
13251,"Baker, Budda",3,271,14.9776666666667,12.022,4.00733333333333,12.022,4.00733333333333,"DB","DB",1,1
13164,"Kupp, Cooper",0,270.5,18.974,24.14,8.04666666666667,24.14,8.04666666666667,"WR","WR",1,1
12985,"Littleton, Cory",2,270,12.0833333333333,4.723,1.57433333333333,8.595,2.865,"LB","LB",1,1
11232,"Hopkins, DeAndre",0,269.54,16.934,18.02,6.00666666666667,18.02,6.00666666666667,"WR","WR",1,1
12701,"Smith, Jaylon",2,269,13.331,8.466,2.822,12.338,4.11266666666667,"LB","LB",1,1
12611,"Goff, Jared",0,268.52,16.202,-3.253,-1.08433333333333,-3.253,-1.08433333333333,"QB","QB",2,2
11316,"Ryan, Logan",3,268,14.6786666666667,11.125,3.70833333333333,11.125,3.70833333333333,"DB","DB",1,1
11760,"Garoppolo, Jimmy",0,265.32,14.8026666666667,-7.451,-2.48366666666667,-7.451,-2.48366666666667,"QB","QB",2,2
11728,"Mosley, C.J.",2,265,16.3335,12.525,6.2625,14.079,7.0395,"LB","LB",2,2
12239,"Kendricks, Eric",3,263,16.3843333333333,17.626,5.87533333333333,21.498,7.166,"LB","LB",2,2
11323,"Reid, Eric",1,262,16.375,6.25,6.25,6.25,6.25,"DB","DB",1,1
11222,"Allen, Keenan",0,261.5,16.8113333333333,17.652,5.884,17.652,5.884,"WR","WR",1,1
13129,"Fournette, Leonard",0,260.4,15.257,17.062,5.68733333333333,17.062,5.68733333333333,"RB","RB",1,1
10773,"Kuechly, Luke",0,259,16.188,6.313,6.313,7,7,"LB","LB",2,2
13733,"Leonard, Darius",3,259,18.3596666666667,23.552,7.85066666666667,27.424,9.14133333333333,"LB","LB",2,2
7394,"Rivers, Philip",0,258.5,15.9515,-3.667,-1.8335,-3.667,-1.8335,"QB","QB",2,2
13610,"Chubb, Nick",0,258.2,16.543,20.92,6.97333333333333,20.92,6.97333333333333,"RB","RB",1,1
9662,"Edelman, Julian",0,257.85,12.743,2.898,1.449,2.898,1.449,"WR","WR",1,1
8062,"Fitzpatrick, Ryan",0,256.46,11.9293333333333,-16.071,-5.357,-16.071,-5.357,"QB","QB",2,2
13743,"Warner, Fred",3,256,15.2263333333333,14.152,4.71733333333333,18.024,6.008,"LB","LB",2,2
11644,"Carr, Derek",0,255.36,16.773,-1.54,-0.513333333333333,-1.54,-0.513333333333333,"QB","QB",2,2
11244,"Kelce, Travis",0,255.3,17.8553333333333,20.943,6.981,20.943,6.981,"TE","TE",1,1
11678,"Robinson, Allen",0,254.9,13.2356666666667,6.925,2.30833333333333,6.925,2.30833333333333,"WR","WR",1,1
12238,"Perryman, Denzel",1,254,11.174,1.995,0.665,5.867,1.95566666666667,"LB","LB",2,2
14802,"Taylor, Jonathan",0,253.8,19.791,20.561,10.2805,20.561,10.2805,"RB","RB",1,1
10700,"Cousins, Kirk",0,253.42,18.7733333333333,4.461,1.487,4.461,1.487,"QB","QB",2,2
13590,"Mayfield, Baker",0,252.18,15.3713333333333,-5.745,-1.915,-5.745,-1.915,"QB","QB",2,2
14813,"Robinson, James",0,251.4,15.2605,11.5,5.75,11.5,5.75,"RB","RB",1,1
13132,"Kamara, Alvin",0,251.02,20.456,32.659,10.8863333333333,32.659,10.8863333333333,"RB","RB",1,1
13277,"Golladay, Kenny",0,249,11.7253333333333,2.394,0.798,2.394,0.798,"WR","WR",1,1
13762,"White, Kyzir",2,249,10.799,0.87,0.29,4.742,1.58066666666667,"LB","LB",2,2
14260,"Holcomb, Cole",2,249,13.255,8.238,2.746,12.11,4.03666666666667,"LB","LB",2,2
12187,"Lockett, Tyler",0,246.87,15.4453333333333,13.554,4.518,13.554,4.518,"WR","WR",1,1
12175,"Cooper, Amari",0,246.5,14.583,10.967,3.65566666666667,10.967,3.65566666666667,"WR","WR",2,2
12176,"Parker, DeVante",0,246.2,12.8033333333333,5.628,1.876,5.628,1.876,"WR","WR",2,2
10276,"Ingram, Mark",0,244.5,9.646,0.228999999999999,0.0763333333333331,0.228999999999999,0.0763333333333331,"RB","RB",2,2
13604,"Barkley, Saquon",0,244.1,12.459,8.668,2.88933333333333,8.668,2.88933333333333,"RB","RB",2,2
14067,"Minshew, Gardner",0,242.24,14.187,-9.298,-3.09933333333333,-9.298,-3.09933333333333,"QB","QB",2,2
10816,"Davis, Demario",3,242,13.8276666666667,9.956,3.31866666666667,13.828,4.60933333333333,"LB","LB",2,2
12481,"Hewitt, Neville",2,242,10.5833333333333,0.223000000000001,0.0743333333333336,4.095,1.365,"LB","LB",2,2
11680,"Landry, Jarvis",0,240.05,12.678,5.252,1.75066666666667,5.252,1.75066666666667,"WR","WR",2,2
15284,"Waddle, Jaylen",0,239.59,15.973,5.779,5.779,5.779,5.779,"WR","WR",2,2
14059,"Jones, Daniel",0,237.98,16.1483333333333,-3.414,-1.138,-3.414,-1.138,"QB","QB",2,2
10768,"David, Lavonte",3,237,14.5463333333333,12.112,4.03733333333333,15.984,5.328,"LB","LB",2,2
12745,"Jones, Deion",3,237,14.2246666666667,11.147,3.71566666666667,15.019,5.00633333333333,"LB","LB",2,2
13364,"Carson, Chris",0,236.6,14.566,14.989,4.99633333333333,14.989,4.99633333333333,"RB","RB",2,2
11317,"Poyer, Jordan",3,235,13.4516666666667,7.444,2.48133333333333,7.444,2.48133333333333,"DB","DB",1,1
13635,"Moore, D.J.",0,233.55,14.522,10.784,3.59466666666667,10.784,3.59466666666667,"WR","WR",2,2
10697,"Tannehill, Ryan",0,233.18,19.2153333333333,5.787,1.929,5.787,1.929,"QB","QB",2,2
10350,"Wright, K.J.",2,233,10.146,-1.089,-0.363,2.783,0.927666666666666,"LB","LB",3,3
13447,"Wilson, Eric",1,233,8.76933333333333,-5.219,-1.73966666666667,-1.347,-0.449000000000001,"LB","LB",3,3
14218,"Okereke, Bobby",2,233,10.836,0.981,0.327,4.853,1.61766666666667,"LB","LB",3,3
11228,"Woods, Robert",0,232.9,15.384,13.37,4.45666666666667,13.37,4.45666666666667,"WR","WR",2,2
11671,"Evans, Mike",0,232.7,16.3813333333333,16.362,5.454,16.362,5.454,"WR","WR",2,2
11965,"Butler, Malcolm",2,230,12.132,1.853,0.9265,1.853,0.9265,"DB","DB",1,1
14079,"Sanders, Miles",0,229.12,12.8456666666667,9.828,3.276,9.828,3.276,"RB","RB",2,2
14927,"Chinn, Jeremy",2,228.9,14.005,5.224,2.612,5.224,2.612,"DB","DB",1,1
4925,"Brees, Drew",0,228.76,19.4595,3.349,1.6745,3.349,1.6745,"QB","QB",2,2
14832,"Lamb, CeeDee",0,228.71,14.9035,8.119,4.0595,8.119,4.0595,"WR","WR",2,2
12616,"Brissett, Jacoby",0,228.68,8.109,-27.532,-9.17733333333334,-27.532,-9.17733333333334,"QB","QB",3,3
15241,"Jones, Mac",0,228.1,14.256,-2.033,-2.033,-2.033,-2.033,"QB","QB",3,3
13737,"Bates, Jessie",2,228,12.8403333333333,5.61,1.87,5.61,1.87,"DB","DB",1,1
13306,"Walker, Anthony",2,227,13.3126666666667,8.411,2.80366666666667,12.283,4.09433333333333,"LB","LB",3,3
13668,"Chark, D.J.",0,225.8,11.8226666666667,2.686,0.895333333333333,2.686,0.895333333333333,"WR","WR",2,2
13131,"Mixon, Joe",0,225.4,16.3036666666667,20.202,6.734,20.202,6.734,"RB","RB",2,2
12650,"Boyd, Tyler",0,224.85,12.7963333333333,5.607,1.869,5.607,1.869,"WR","WR",2,2
13214,"Watt, T.J.",2,223,13.6653333333333,9.469,3.15633333333333,16.558,5.51933333333333,"DL","LB",3,1
13713,"Fitzpatrick, Minkah",3,223,12.5596666666667,4.768,1.58933333333333,4.768,1.58933333333333,"DB","DB",1,1
13299,"Kittle, George",0,222.5,15.459,13.754,4.58466666666667,13.754,4.58466666666667,"TE","TE",1,1
13630,"Sutton, Courtland",0,222.42,10.9023333333333,-0.0750000000000011,-0.0250000000000004,-0.0750000000000011,-0.0250000000000004,"WR","WR",2,2
10783,"Smith, Harrison",3,222,13.6506666666667,8.041,2.68033333333333,8.041,2.68033333333333,"DB","DB",1,1
12263,"Waller, Darren",0,222,14.781,11.72,3.90666666666667,11.72,3.90666666666667,"TE","TE",1,1
13706,"Baker, Jerome",3,222,13.2083333333333,8.098,2.69933333333333,11.97,3.99,"LB","LB",3,3
14170,"Bush, Devin",3,222,11.348,2.517,0.839,6.389,2.12966666666667,"LB","LB",3,3
10313,"Dalton, Andy",0,221.66,13.748,-10.615,-3.53833333333333,-10.615,-3.53833333333333,"QB","QB",3,3
12150,"Gurley, Todd",0,221.4,12.82,5.937,2.9685,5.937,2.9685,"RB","RB",2,2
11783,"Brown, John",0,219.82,8.47033333333333,-7.371,-2.457,-7.371,-2.457,"WR","WR",2,2
13392,"Adams, Tyrell",1,219,6.239,-12.81,-4.27,-8.938,-2.97933333333333,"LB","LB",3,3
14104,"Brown, A.J.",0,217.1,15.0836666666667,12.469,4.15633333333333,12.469,4.15633333333333,"WR","WR",3,3
12702,"Jack, Myles",3,217,12.7446666666667,6.707,2.23566666666667,10.579,3.52633333333333,"LB","LB",3,3
11247,"Ertz, Zach",0,216.6,10.6053333333333,-0.807,-0.269,-0.807,-0.269,"TE","TE",1,1
11192,"Bell, Le'Veon",0,216,8.47033333333333,-3.298,-1.09933333333333,-3.298,-1.09933333333333,"RB","RB",2,2
14841,"Claypool, Chase",0,215.9,12.054,2.42,1.21,2.42,1.21,"WR","WR",3,3
12630,"Drake, Kenyan",0,215.65,12.4353333333333,8.597,2.86566666666667,8.597,2.86566666666667,"RB","RB",2,2
12186,"Diggs, Stefon",0,215.1,17.0923333333333,18.495,6.165,18.495,6.165,"WR","WR",3,3
13714,"James, Derwin",2,215,13.5785,6.532,3.266,6.532,3.266,"DB","DB",1,1
15350,"Parsons, Micah",1,215,13.438,3.171,3.171,4.038,4.038,"LB","LB",3,3
13115,"Trubisky, Mitchell",0,214.82,10.8216666666667,-19.394,-6.46466666666667,-19.394,-6.46466666666667,"QB","QB",3,3
10753,"Jones, Chandler",3,214,9.15833333333333,-4.052,-1.35066666666667,3.037,1.01233333333333,"DL","LB",3,1
12087,"Davis, Todd",1,214,10.234,-0.792,-0.396,2.213,1.1065,"LB","LB",3,3
12767,"Simmons, Justin",3,214,12.5416666666667,4.714,1.57133333333333,4.714,1.57133333333333,"DB","DB",1,1
13223,"Humphrey, Marlon",3,214,12.4016666666667,4.294,1.43133333333333,4.294,1.43133333333333,"DB","DB",1,1
11675,"Adams, Davante",0,213.7,21.8886666666667,32.884,10.9613333333333,32.884,10.9613333333333,"WR","WR",3,3
8448,"Bethea, Antoine",1,213,13.312,3.187,3.187,3.187,3.187,"DB","DB",2,2
12250,"Collins, Landon",2,213,12.8686666666667,5.695,1.89833333333333,5.695,1.89833333333333,"DB","DB",2,2
13470,"Moore, Kenny",3,213,12.8896666666667,5.758,1.91933333333333,5.758,1.91933333333333,"DB","DB",2,2
13646,"Gallup, Michael",0,212.7,12.0636666666667,3.409,1.13633333333333,3.409,1.13633333333333,"WR","WR",3,3
12752,"Byard, Kevin",3,211,12.398,4.283,1.42766666666667,4.283,1.42766666666667,"DB","DB",2,2
13697,"Edmunds, Tremaine",3,211,13.3246666666667,8.447,2.81566666666667,12.319,4.10633333333333,"LB","LB",4,3
12241,"Johnson, Alexander",2,210,12.3125,2.973,1.4865,6.158,3.079,"LB","LB",4,3
13325,"Woods, Xavier",2,210,10.486,-1.453,-0.484333333333334,-1.453,-0.484333333333334,"DB","DB",2,2
11349,"Collins, Jamie",2,209,10.5273333333333,0.0550000000000006,0.0183333333333335,3.927,1.309,"LB","LB",4,4
13671,"Andrews, Mark",0,208.2,14.606,11.195,3.73166666666667,11.195,3.73166666666667,"TE","TE",1,1
9430,"Jenkins, Malcolm",3,208,11.565,1.784,0.594666666666666,1.784,0.594666666666666,"DB","DB",2,2
14896,"Queen, Patrick",2,208,12,2.348,1.174,5.533,2.7665,"LB","LB",4,4
12075,"Barrett, Shaq",3,207,11.0013333333333,1.477,0.492333333333334,8.566,2.85533333333333,"DL","LB",4,1
12718,"Bell, Vonn",2,206,13.38,7.229,2.40966666666667,7.229,2.40966666666667,"DB","DB",2,2
14518,"Thompson, Jalen",1,206,9.26933333333333,-5.103,-1.701,-5.103,-1.701,"DB","DB",2,2
13592,"Darnold, Sam",0,205.16,14.121,-9.496,-3.16533333333333,-9.496,-3.16533333333333,"QB","QB",3,3
11330,"Williams, Shawn",1,205,5.91666666666667,-15.161,-5.05366666666667,-15.161,-5.05366666666667,"DB","DB",2,2
13304,"Brown, Jayon",2,205,13.181,8.016,2.672,11.888,3.96266666666667,"LB","LB",4,4
14852,"Gibson, Antonio",0,204.2,14.3265,9.632,4.816,9.632,4.816,"RB","RB",2,2
11747,"White, James",0,202.43,10.7413333333333,3.515,1.17166666666667,3.515,1.17166666666667,"RB","RB",2,2
15237,"Lawrence, Trevor",0,202.42,12.651,-3.638,-3.638,-3.638,-3.638,"QB","QB",3,3
11679,"Beckham, Odell",0,202,11.5553333333333,1.884,0.628,1.884,0.628,"WR","WR",3,3
12231,"Thompson, Shaq",3,202,13.683,9.522,3.174,13.394,4.46466666666667,"LB","LB",4,4
13747,"Walker, Tracy",2,202,12.5586666666667,4.765,1.58833333333333,4.765,1.58833333333333,"DB","DB",2,2
15287,"St. Brown, Amon-Ra",0,201.2,12.575,2.381,2.381,2.381,2.381,"WR","WR",3,3
11299,"Bostic, Jon",2,201,10.058,-1.353,-0.451,2.519,0.839666666666666,"LB","LB",4,4
12088,"Phillips, Adrian",2,201,10.1126666666667,-2.573,-0.857666666666667,-2.573,-0.857666666666667,"DB","DB",2,2
13230,"Adams, Jamal",3,201,14.508,10.613,3.53766666666667,10.613,3.53766666666667,"DB","DB",2,2
13879,"Allen, Kyle",0,200.48,10.5406666666667,-20.237,-6.74566666666667,-20.237,-6.74566666666667,"QB","QB",3,3
15029,"Crowder, Tae",1,200,11.0225,0.393000000000001,0.1965,3.578,1.789,"LB","LB",4,4
11660,"Freeman, Devonta",0,199.6,10.3056666666667,2.208,0.736,2.208,0.736,"RB","RB",2,2
13699,"Evans, Rashaan",2,199,10.6876666666667,0.536000000000001,0.178666666666667,4.408,1.46933333333333,"LB","LB",4,4
11816,"Williamson, Avery",0,198,6.6,-8.452,-4.226,-5.267,-2.6335,"LB","LB",4,4
12762,"Vigil, Nick",1,198,8.96933333333333,-4.619,-1.53966666666667,-0.747000000000001,-0.249,"LB","LB",4,4
13274,"Johnson, John",2,198,11.8153333333333,2.535,0.845,2.535,0.845,"DB","DB",3,3
12184,"Crowder, Jamison",0,197.7,12.1793333333333,3.756,1.252,3.756,1.252,"WR","WR",3,3
13614,"Lindsay, Phillip",0,197.7,7.20633333333333,-7.09,-2.36333333333333,-7.09,-2.36333333333333,"RB","RB",2,2
15256,"Williams, Javonte",0,197.5,12.344,3.338,3.338,3.338,3.338,"RB","RB",3,3
13231,"Peppers, Jabrill",2,197.35,12.369,4.196,1.39866666666667,4.196,1.39866666666667,"DB","DB",3,3
10879,"Trevathan, Danny",2,197,10.6816666666667,0.518000000000001,0.172666666666667,4.39,1.46333333333333,"LB","LB",5,4
12720,"Kearse, Jayron",1,197,8.54233333333333,-7.284,-2.428,-7.284,-2.428,"DB","DB",3,3
13629,"Ridley, Calvin",0,197,16.069,15.425,5.14166666666667,15.425,5.14166666666667,"WR","WR",3,3
14887,"Simmons, Isaiah",1,197,9.437,-2.778,-1.389,0.406999999999999,0.2035,"LB","LB",5,4
14835,"Higgins, Tee",0,195.6,13.973,6.258,3.129,6.258,3.129,"WR","WR",3,3
10266,"Heyward, Cameron",3,195,10.4443333333333,10.188,3.396,6.895,2.29833333333333,"DL","DL",1,1
13307,"Milano, Matt",2,194,11.3553333333333,2.539,0.846333333333334,6.411,2.137,"LB","LB",5,4
13702,"Jewell, Josey",1,194,8.464,-6.135,-2.045,-2.263,-0.754333333333334,"LB","LB",5,5
13764,"Johnson, Taron",2,194,10.497,-1.42,-0.473333333333333,-1.42,-0.473333333333333,"DB","DB",3,3
10738,"Jones, Marvin",0,193.9,13.0176666666667,6.271,2.09033333333333,6.271,2.09033333333333,"WR","WR",3,3
14903,"Diggs, Trevon",2,193.5,12.4635,2.141,1.0705,2.141,1.0705,"DB","DB",3,3
11956,"Sorensen, Daniel",1,193,9.081,-5.668,-1.88933333333333,-5.668,-1.88933333333333,"DB","DB",3,3
14186,"Rapp, Taylor",2,193,10.9,-0.210999999999999,-0.0703333333333328,-0.210999999999999,-0.0703333333333328,"DB","DB",3,3
14221,"Williams, Quincy",1,193,7.55733333333333,-8.855,-2.95166666666667,-4.983,-1.661,"LB","LB",5,5
14073,"Jacobs, Josh",0,192.6,15.018,16.345,5.44833333333333,16.345,5.44833333333333,"RB","RB",3,3
12221,"Hunter, Danielle",2,192,12.0715,4.001,2.0005,7.33,3.665,"DL","LB",5,1
12828,"Grugier-Hill, Kamu",1,192,7.334,-9.525,-3.175,-5.653,-1.88433333333333,"LB","LB",5,5
14184,"Abram, Johnathan",3,192,11.238,0.803000000000001,0.267666666666667,0.803000000000001,0.267666666666667,"DB","DB",3,3
14109,"McLaurin, Terry",0,191.9,13.7353333333333,8.424,2.808,8.424,2.808,"WR","WR",3,3
14797,"Swift, D'Andre",0,191.8,15.5145,12.008,6.004,12.008,6.004,"RB","RB",3,3
12677,"Hooper, Austin",0,191.7,9.88133333333333,-2.979,-0.993,-2.979,-0.993,"TE","TE",1,1
12589,"Hill, Troy",1,191,8.96733333333333,-6.009,-2.003,-6.009,-2.003,"DB","DB",3,3
14590,"Al-Shaair, Azeez",1,191,6.65,-11.577,-3.859,-7.705,-2.56833333333333,"LB","LB",5,5
9918,"Sanders, Emmanuel",0,190.3,10.7906666666667,-0.409999999999998,-0.136666666666666,-0.409999999999998,-0.136666666666666,"WR","WR",4,4
14102,"Metcalf, DK",0,190.1,14.498,10.712,3.57066666666667,10.712,3.57066666666667,"WR","WR",4,4
14136,"Samuel, Deebo",0,190.1,15.0506666666667,12.37,4.12333333333333,12.37,4.12333333333333,"WR","WR",4,4
11764,"Fuller, Kyle",2,190,8.764,-6.619,-2.20633333333333,-6.619,-2.20633333333333,"DB","DB",3,3
12275,"Rowe, Eric",2,190,10.1043333333333,-2.598,-0.866,-2.598,-0.866,"DB","DB",3,3
10847,"Whitehead, Tahir",1,189,6.00866666666667,-13.501,-4.50033333333333,-9.629,-3.20966666666667,"LB","LB",5,5
13322,"Clark, Chuck",3,189,10.2943333333333,-2.028,-0.676,-2.028,-0.676,"DB","DB",3,3
13778,"Flowers, Tre",1,189,7.79433333333333,-9.528,-3.176,-9.528,-3.176,"DB","DB",4,4
14909,"Winfield, Antoine",2,189,13.0725,3.359,1.6795,3.359,1.6795,"DB","DB",4,4
12801,"Hill, Tyreek",0,188.3,18.7126666666667,23.356,7.78533333333333,23.356,7.78533333333333,"WR","WR",4,4
12349,"Diggs, Quandre",3,188,10.225,-2.236,-0.745333333333333,-2.236,-0.745333333333333,"DB","DB",4,4
12234,"Dupree, Bud",2,187,8.205,-6.912,-2.304,0.177000000000001,0.0590000000000005,"DL","LB",5,1
12736,"Neal, Keanu",2,187,9.677,-3.647,-1.21566666666667,-2.78,-0.926666666666666,"LB","LB",5,5
13252,"Maye, Marcus",3,187,10.6043333333333,-1.098,-0.366,-1.098,-0.366,"DB","DB",4,4
11313,"Mathieu, Tyrann",3,186,11.2303333333333,0.779999999999999,0.26,0.779999999999999,0.26,"DB","DB",4,4
14840,"Aiyuk, Brandon",0,185.8,12.8975,4.107,2.0535,4.107,2.0535,"WR","WR",4,4
7826,"Davis, Thomas",1,185,6.7095,-7.841,-3.9205,-4.836,-2.418,"LB","LB",5,5
8713,"Weddle, Eric",1,185,11.562,1.437,1.437,1.437,1.437,"DB","DB",4,4
12308,"Amos, Adrian",3,185,11.2916666666667,0.964,0.321333333333333,0.964,0.321333333333333,"DB","DB",4,4
12817,"Brown, Anthony",2,185,8.528,-7.327,-2.44233333333333,-7.327,-2.44233333333333,"DB","DB",4,4
14889,"Murray, Kenneth",1,185,7.831,-5.99,-2.995,-2.805,-1.4025,"LB","LB",6,5
15001,"Curl, Kamren",1,185,11.4475,0.109,0.0545,0.109,0.0545,"DB","DB",4,4
10973,"Beasley, Cole",0,184.8,12.1,3.518,1.17266666666667,3.518,1.17266666666667,"WR","WR",4,4
11382,"Hyde, Micah",3,184.4,9.844,-3.379,-1.12633333333333,-3.379,-1.12633333333333,"DB","DB",4,4
9820,"Haden, Joe",3,184,9.29633333333333,-5.022,-1.674,-5.022,-1.674,"DB","DB",4,4
14908,"McKinney, Xavier",1,184,9.4165,-3.953,-1.9765,-3.953,-1.9765,"DB","DB",4,4
14928,"Wilson, Logan",1,184,9.7435,-2.165,-1.0825,1.02,0.51,"LB","LB",6,5
12151,"Gordon, Melvin",0,183.8,13.6143333333333,12.134,4.04466666666667,12.134,4.04466666666667,"RB","RB",3,3
14777,"Burrow, Joe",0,182.72,19.456,4.096,2.048,4.096,2.048,"QB","QB",3,3
13716,"Edmunds, Terrell",3,182,10.2806666666667,-2.069,-0.689666666666666,-2.069,-0.689666666666666,"DB","DB",5,5
14226,"Willis, Khari",2,182,10.909,-0.183999999999999,-0.0613333333333331,-0.183999999999999,-0.0613333333333331,"DB","DB",5,5
13234,"Mack, Marlon",0,181.3,7.9,-5.009,-1.66966666666667,-5.009,-1.66966666666667,"RB","RB",3,3
11757,"Donald, Aaron",3,181,9.70833333333333,7.98,2.66,4.687,1.56233333333333,"DL","DL",1,1
11802,"Boston, Tre",2,181,10.5,-1.411,-0.7055,-1.411,-0.7055,"DB","DB",5,5
12711,"Ramsey, Jalen",3,181,9.45566666666667,-4.544,-1.51466666666667,-4.544,-1.51466666666667,"DB","DB",5,5
13245,"Reddick, Haason",2,181,10.0483333333333,-1.382,-0.460666666666667,5.707,1.90233333333333,"DL","LB",6,1
13917,"Jackson, J.C.",2,181,9,-5.911,-1.97033333333333,-5.911,-1.97033333333333,"DB","DB",5,5
14991,"Fuller, Jordan",1,181,11.2,-0.385999999999999,-0.193,-0.385999999999999,-0.193,"DB","DB",5,5
13290,"Cohen, Tarik",0,179.69,5.688,-11.645,-3.88166666666667,-11.645,-3.88166666666667,"RB","RB",3,3
15282,"Smith, DeVonta",0,179.5,11.219,1.025,1.025,1.025,1.025,"WR","WR",4,4
13250,"King, Kevin",2,179,9.44233333333333,-4.584,-1.528,-4.584,-1.528,"DB","DB",5,5
7393,"Fitzgerald, Larry",0,178.4,9.456,-3.676,-1.838,-3.676,-1.838,"WR","WR",4,4
14197,"Savage, Darnell",3,178,9.50333333333333,-4.401,-1.467,-4.401,-1.467,"DB","DB",5,5
15355,"Bolton, Nick",0,178,11.867,1.6,1.6,2.467,2.467,"LB","LB",6,5
14208,"Johnson, Diontae",0,177.5,14.603,11.027,3.67566666666667,11.027,3.67566666666667,"WR","WR",4,4
10808,"Wilson, Tavon",1,177,5.28733333333333,-17.049,-5.683,-17.049,-5.683,"DB","DB",5,5
10789,"Gilmore, Stephon",2,176,7.88266666666667,-9.263,-3.08766666666667,-9.263,-3.08766666666667,"DB","DB",5,5
12252,"Harris, Anthony",3,176,10.0476666666667,-2.768,-0.922666666666666,-2.768,-0.922666666666666,"DB","DB",5,5
13426,"Morrow, Nicholas",1,176,10.2855,-0.689,-0.3445,2.316,1.158,"LB","LB",6,5
14803,"Edwards-Helaire, Clyde",0,176,12.749,6.477,3.2385,6.477,3.2385,"RB","RB",3,3
14921,"Dugger, Kyle",1,176,9.4525,-3.881,-1.9405,-3.881,-1.9405,"DB","DB",5,5
