season,player_id,player_name,pos,points,war
2020,14878,"Gross-Matos, Yetur",DL,31,-0.26
2020,14890,"Phillips, Jacob",LB,13,-0.26
2020,14933,"Blackmon, Julian",DB,67,-0.26
2020,9308,"Amendola, Danny",WR,37.1,-0.28
2020,10308,"Cobb, Randall",WR,100.1,-0.28
2020,11647,"Thomas, Logan",TE,92.42,-0.28
2020,11677,"Moncrief, Donte",WR,4.75,-0.28
2020,11764,"Fuller, Kyle",DB,99,-0.28
2020,13158,"Westbrook, Dede",WR,5.2700000000000005,-0.28
2020,13265,"Ogunjobi, Larry",DL,54,-0.28
2020,13388,"Langi, Harvey",LB,52,-0.28
2020,13466,"Burgess, James",LB,0,-0.28
2020,13738,"Jackson, Donte",DB,0,-0.28
2020,13868,"Boone, Mike",RB,1.5,-0.28
2020,13879,"Allen, Kyle",QB,47,-0.28
2020,14221,"Williams, Quincy",LB,16,-0.28
2020,14225,"Crosby, Maxx",DL,68,-0.28
2020,14328,"Wingard, Andrew",DB,0,-0.28
2020,14806,"Perine, Lamical",RB,47.76,-0.28
2020,14810,"Vaughn, Ke'Shawn",RB,16.3,-0.28
2020,14908,"McKinney, Xavier",DB,0,-0.28
2020,14921,"Dugger, Kyle",DB,64.41,-0.28
2020,14925,"Uche, Josh",LB,10,-0.28
2020,7877,"Gore, Frank",RB,78.1,-0.3
2020,9474,"Cook, Jared",TE,73.5,-0.3
2020,9828,"Griffen, Everson",DL,66,-0.3
2020,10983,"Hogan, Chris",WR,25.8,-0.3
2020,12217,"Fowler, Dante",DL,38,-0.3
2020,12230,"Beasley, Vic",LB,8,-0.3
2020,12349,"Diggs, Quandre",DB,98,-0.3
2020,12621,"Allen, Brandon",QB,8.14,-0.3
2020,12687,"Lawson, Shaq",DL,51,-0.3
2020,12698,"Reed, Jarran",DL,66,-0.3
2020,13143,"McNichols, Jeremy",RB,13.700000000000001,-0.3
2020,13348,"Moore, David",WR,78.61,-0.3
2020,13640,"Callaway, Antonio",WR,4,-0.3
2020,13776,"Watson, Justin",WR,8.4,-0.3
2020,13919,"Firkser, Anthony",TE,22,-0.3
2020,14085,"Pollard, Tony",RB,78.06,-0.3
2020,14151,"Ferrell, Clelin",DL,37,-0.3
2020,14169,"Wilson, Mack",LB,48,-0.3
2020,14179,"Love, Julian",DB,0,-0.3
2020,14242,"Connelly, Ryan",LB,0,-0.3
2020,14251,"Cashman, Blake",LB,0,-0.3
2020,14799,"Akers, Cam",RB,46.2,-0.3
2020,14838,"Shenault, Laviska",WR,80.4,-0.3
2020,14932,"Lewis, Terrell",LB,14,-0.3
2020,15034,"Callaway, Marquez",WR,23.56,-0.3
2020,9823,"Bryant, Dez",WR,6.8,-0.32
2020,11330,"Williams, Shawn",DB,7,-0.32
2020,12657,"Sharpe, Tajae",WR,0,-0.32
2020,13221,"Davis, Jarrad",LB,47,-0.32
2020,13325,"Woods, Xavier",DB,96,-0.32
2020,13343,"Odenigbo, Ifeadi",DL,23,-0.32
2020,13715,"Harrison, Ronnie",DB,78,-0.32
2020,13723,"Payne, Da'Ron",DL,65,-0.32
2020,13780,"Allen, Marcus",DB,1,-0.32
2020,13968,"Mullens, Nick",QB,43.9,-0.32
2020,14124,"Johnson, KeeSean",WR,7.6000000000000005,-0.32
2020,14284,"Thompson, Darwin",RB,2.2,-0.32
2020,14305,"Johnson, Olabisi",WR,12,-0.32
2020,14315,"Dulin, Ashton",WR,0,-0.32
2020,14561,"Smith, Jeff",WR,7.1,-0.32
2020,14613,"Sims, Steven",WR,44.46,-0.32
2020,14843,"Bowden, Lynn",RB,1.8,-0.32
2020,14848,"Proche, James",WR,1.7000000000000002,-0.32
2020,14892,"Brooks, Jordyn",LB,47,-0.32
2020,14953,"Dye, Troy",LB,20,-0.32
2020,15008,"DiNucci, Ben",QB,7.4,-0.32
2020,9448,"McCoy, LeSean",RB,16,-0.34
2020,9868,"Atkins, Geno",DL,2,-0.34
2020,10722,"Jeffery, Alshon",WR,3.5,-0.34
2020,10763,"Brockers, Michael",DL,64,-0.34
2020,10847,"Whitehead, Tahir",LB,79,-0.34
2020,12181,"Agholor, Nelson",WR,114.7,-0.34
2020,12912,"Richard, Jalen",RB,42.5,-0.34
2020,13155,"Ross, John",WR,3.7,-0.34
2020,13316,"Taylor, Trent",WR,9.75,-0.34
2020,14083,"Homer, Travis",RB,41.53,-0.34
2020,14106,"Butler, Hakeem",WR,0,-0.34
2020,14143,"Knox, Dawson",TE,25.1,-0.34
2020,14292,"Summers, Ty",LB,31,-0.34
2020,14992,"Watkins, Quez",WR,0,-0.34
2020,9831,"Tate, Golden",WR,73.07,-0.36
2020,10554,"Addison, Mario",DL,63,-0.36
2020,10723,"Sanu, Mohamed",WR,17.099999999999998,-0.36
2020,13253,"Williams, Marcus",DB,93,-0.36
2020,13812,"Hamilton, Shaun Dion",LB,15,-0.36
2020,14122,"Slayton, Darius",WR,113.3,-0.36
2020,14805,"Dillon, AJ",RB,12.3,-0.36
2020,7813,"Smith, Alex",QB,49.980000000000004,-0.38
2020,10699,"Foles, Nick",QB,112.38,-0.38
2020,11760,"Garoppolo, Jimmy",QB,69.34,-0.38
2020,13162,"Ford, Isaiah",WR,36.4,-0.38
2020,13202,"Lawson, Carl",DL,61,-0.38
2020,13488,"Pascal, Zach",WR,70,-0.38
2020,14141,"Smith Jr., Irv",TE,47.2,-0.38
2020,14217,"Barton, Cody",LB,3,-0.38
2020,14248,"Keke, Kingsley",DL,17,-0.38
2020,14341,"Parham, Donald",TE,20.4,-0.38
2020,14592,"Zaccheaus, Olamide",WR,6.4,-0.38
2020,14778,"Tagovailoa, Tua",QB,50.120000000000005,-0.38
2020,14911,"Davis, Ashtyn",DB,54.29,-0.38
2020,14928,"Wilson, Logan",LB,57,-0.38
2020,15077,"Wright, Isaiah",WR,23.15,-0.38
2020,11337,"Fells, Darren",TE,46.7,-0.4
2020,12087,"Davis, Todd",LB,8,-0.4
2020,13192,"Njoku, David",TE,30.2,-0.4
2020,13378,"Breida, Matt",RB,34.4,-0.4
2020,13913,"Niemann, Ben",LB,38,-0.4
2020,14086,"Hill, Justice",RB,7.3,-0.4
2020,14936,"Asiasi, Devin",TE,0,-0.4
2020,9431,"Stafford, Matthew",QB,190.54,-0.42
2020,10413,"Taylor, Tyrod",QB,9.02,-0.42
2020,12280,"Clark, Frank",DL,58,-0.42
2020,12611,"Goff, Jared",QB,190.34,-0.42
2020,14057,"Lock, Drew",QB,107.48,-0.42
2020,14804,"McFarland, Anthony",RB,17.1,-0.42
2020,14899,"Kinlaw, Javon",DL,58,-0.42
2020,11350,"Swearinger, D.J.",DB,17,-0.44
2020,11951,"Snead, Willie",WR,83.89999999999999,-0.44
2020,12270,"Smith, Preston",LB,71,-0.44
2020,12629,"Booker, Devontae",RB,68.12,-0.44
2020,12675,"Thomas, Mike",WR,14.5,-0.44
2020,12785,"Robinson, Demarcus",WR,62.83,-0.44
2020,13256,"Bowser, Tyus",LB,33,-0.44
2020,14123,"Renfrow, Hunter",WR,107.55,-0.44
2020,14833,"Jeudy, Jerry",WR,107.9,-0.44
2020,14837,"Hamler, KJ",WR,62.56,-0.44
2020,11516,"Doyle, Jack",TE,38.4,-0.46
2020,12656,"Higgins, Rashard",WR,61.5,-0.46
2020,14105,"Brown, Marquise",WR,106.6,-0.46
2020,14158,"Oliver, Ed",DL,56,-0.46
2020,14834,"Ruggs, Henry",WR,60.95,-0.46
2020,14863,"Gandy-Golden, Antonio",WR,3.5,-0.46
2020,14958,"Quarterman, Shaquille",LB,0,-0.46
2020,10313,"Dalton, Andy",QB,53.7,-0.48
2020,10729,"Hilton, T.Y.",WR,79.8,-0.48
2020,12218,"Armstead, Arik",DL,55,-0.48
2020,13592,"Darnold, Sam",QB,74.38,-0.48
2020,13634,"Pettis, Dante",WR,0.24,-0.48
2020,14146,"Sample, Drew",TE,37,-0.48
2020,14887,"Simmons, Isaiah",LB,69,-0.48
2020,8673,"Ginn Jr., Ted",WR,8.2,-0.5
2020,10793,"Hayward, Casey",DB,39,-0.5
2020,11250,"Eifert, Tyler",TE,54.4,-0.5
2020,13240,"Hill, Brian",RB,63.7,-0.5
2020,13418,"Bourne, Kendrick",WR,79.2,-0.5
2020,14844,"Edwards, Bryan",WR,21.1,-0.5
2020,7393,"Fitzgerald, Larry",WR,76.6,-0.52
2020,8687,"Olsen, Greg",TE,51.4,-0.52
2020,10277,"Houston, Justin",DL,51,-0.52
2020,10280,"Kerrigan, Ryan",DL,30,-0.52
2020,11814,"Allen, Ricardo",DB,37,-0.52
2020,12719,"Thompson, Darian",DB,20.3,-0.52
2020,12910,"Harris, Erik",DB,83,-0.52
2020,13303,"Elliott, Jake",PK,53.55,-0.52
2020,14113,"Hardman, Mecole",WR,102.74,-0.52
2020,11644,"Carr, Derek",QB,182.24,-0.54
2020,12753,"Nassib, Carl",DL,50,-0.54
2020,13793,"Valdes-Scantling, Marquez",WR,101.1,-0.54
2020,14101,"Harry, N'Keal",WR,50.3,-0.54
2020,14107,"Arcega-Whiteside, JJ",WR,14.5,-0.54
2020,14857,"Peoples-Jones, Donovan",WR,32.29,-0.54
2020,12140,"Winston, Jameis",QB,2.5,-0.56
2020,13637,"St. Brown, Equanimeous",WR,12.1,-0.56
2020,13638,"Berrios, Braxton",WR,48.51,-0.56
2020,14850,"Cephus, Quintez",WR,29.4,-0.56
2020,12762,"Vigil, Nick",LB,37,-0.58
2020,13168,"Reynolds, Josh",WR,97.8,-0.58
2020,13595,"Rudolph, Mason",QB,-0.46,-0.58
2020,13612,"Johnson, Kerryon",RB,57.7,-0.58
2020,13809,"Gage, Russell",WR,97.9,-0.58
2020,14337,"Guyton, Jalen",WR,46.8,-0.58
2020,13646,"Gallup, Michael",WR,96.8,-0.6
2020,13652,"Wilson, Cedrick",WR,22.59,-0.6
2020,13789,"Wilkins, Jordan",RB,55.89,-0.6
2020,14672,"Reeder, Troy",LB,60,-0.6
2020,12238,"Perryman, Denzel",LB,59,-0.62
2020,12257,"Conley, Chris",WR,66.2,-0.62
2020,13236,"Everett, Gerald",TE,69,-0.62
2020,13765,"Young, Kenny",LB,59,-0.62
2020,13864,"Ward, Greg",WR,95.35,-0.62
2020,14223,"Mattison, Alexander",RB,54.900000000000006,-0.62
2020,7394,"Rivers, Philip",QB,173.82,-0.66
2020,10312,"Rudolph, Kyle",TE,66.4,-0.66
2020,10389,"Lewis, Dion",RB,52.83,-0.66
2020,11257,"McDonald, Vance",TE,15.1,-0.66
2020,12464,"Byrd, Damiere",WR,92.3,-0.66
2020,12850,"Fejedelem, Clayton",DB,2.1,-0.66
2020,13613,"Samuels, Jaylen",RB,3.3,-0.66
2020,14072,"Snell, Benny",RB,51.800000000000004,-0.66
2020,14910,"Jones, Brandon",DB,70,-0.7
2020,13136,"Clement, Corey",RB,19.86,-0.72
2020,13639,"Miller, Anthony",WR,89.10000000000001,-0.72
2020,13642,"Tate, Auden",WR,29,-0.72
2020,14155,"Collier, L.J.",DL,38,-0.72
2020,14974,"Mooney, Darnell",WR,88.2,-0.72
2020,13268,"Anzalone, Alex",LB,49,-0.74
2020,14891,"Harrison, Malik",LB,49,-0.74
2020,12814,"Grant, Jakeem",WR,85.42,-0.76
2020,14948,"Walker, Mykal",LB,48,-0.76
2020,12278,"Golden, Markus",LB,47,-0.78
2020,14862,"Reed, Joe",WR,21.95,-0.78
2020,14200,"Tavai, Jahlani",LB,45,-0.8
2020,14142,"Smith, Kaden",TE,22.85,-0.82
2020,14845,"Davis, Gabriel",WR,81.39999999999999,-0.82
2020,14870,"Trautman, Adam",TE,24,-0.82
2020,14926,"Gay, Willie",LB,44,-0.82
2020,14059,"Jones, Daniel",QB,160.7,-0.84
2020,10261,"Green, A.J.",WR,76.7,-0.88
2020,13623,"Williams, Darrel",RB,36.2,-0.88
2020,13645,"Smith, Tre'Quan",WR,77.1,-0.88
2020,14207,"Thornhill, Juan",DB,57,-0.88
2020,14893,"Baun, Zack",LB,5,-0.88
2020,12680,"Vannett, Nick",TE,14.8,-0.9
2020,11225,"Patterson, Cordarrelle",WR,74.84,-0.92
2020,14875,"Bryant, Harrison",TE,48.4,-0.92
2020,14888,"Chaisson, K'Lavon",DL,24,-0.92
2020,12637,"Barber, Peyton",RB,32.4,-0.94
2020,13590,"Mayfield, Baker",QB,151.92000000000002,-0.96
2020,14864,"Johnson, Tyler",WR,33.8,-0.96
2020,11227,"Stills, Kenny",WR,31.400000000000002,-0.98
2020,13617,"Freeman, Royce",RB,29.2,-0.98
2020,13631,"Washington, James",WR,67.3,-1.02
2020,14943,"Davis-Gaither, Akeem",LB,29,-1.02
2020,13750,"Burks, Oren",LB,25,-1.06
2020,13391,"Hollister, Jacob",TE,36.9,-1.08
2020,13763,"Dissly, Will",TE,36.3,-1.08
2020,14853,"Johnson, Collin",WR,19.9,-1.08
2020,14847,"Duvernay, Devin",WR,61.2,-1.1
2020,13679,"Herndon, Chris",TE,33.3,-1.12
2020,14140,"Sternberger, Jace",TE,29.64,-1.18
2020,14851,"Hill, K.J.",WR,6.9,-1.2
2020,14121,"Isabella, Andy",WR,53.050000000000004,-1.22
2020,14867,"Kmet, Cole",TE,23.4,-1.26
2020,13222,"McMillan, Raekwon",LB,8,-1.28
2020,14897,"Brown, Derrick",DL,47,-1.3
2020,13649,"Hamilton, DaeSean",WR,44.5,-1.32
2020,14239,"Moreau, Foster",TE,16.4,-1.36
2020,14241,"Burr-Kirven, Ben",LB,0,-1.38
2020,11399,"Griffin, Ryan",TE,12.5,-1.42
2020,14125,"Boykin, Miles",WR,35.3,-1.46
2020,14858,"Jefferson, Van",WR,31.2,-1.5
2020,13176,"Jones, Zay",WR,28.8,-1.54
2020,14969,"Hightower, John",WR,28.7,-1.54
2020,13424,"Hill, Taysom",QB,89.17999999999999,-1.82
2020,14280,"Miller, Scott",WR,81.8,-1.82
2020,12110,"Brate, Cameron",TE,50.1,-1.9
2020,13678,"Thomas, Ian",TE,28.7,-2.44
