season,player_id,player_name,pos,points,war
2016,11212,"Hunter, Justin",WR,1.7,-0.3
2016,11213,"Austin, Tavon",WR,124.35,-0.3
2016,11258,"Rivera, Mychal",TE,4.9,-0.3
2016,11267,"Ansah, Ezekiel",DL,28,-0.3
2016,11305,"Jenkins, Jelani",LB,44,-0.3
2016,11956,"Sorensen, Daniel",DB,13,-0.3
2016,12631,"Perkins, Paul",RB,43,-0.3
2016,12713,"Alexander, Mackensie",DB,0,-0.3
2016,6982,"Boldin, Anquan",WR,123.2,-0.32
2016,8242,"Williams, Mario",DL,24,-0.32
2016,8252,"Cutler, Jay",QB,53.76,-0.32
2016,8357,"Tulloch, Stephen",LB,10,-0.32
2016,9164,"Lowery, Dwight",DB,105,-0.32
2016,9441,"Harvin, Percy",WR,3.7,-0.32
2016,10264,"Amukamara, Prince",DB,68,-0.32
2016,10280,"Kerrigan, Ryan",LB,89,-0.32
2016,10703,"Wilson, Russell",QB,184.9,-0.32
2016,10720,"Wright, Kendall",WR,83.06,-0.32
2016,10846,"Jackson, Malik",DL,66,-0.32
2016,11706,"Clowney, Jadeveon",LB,89,-0.32
2016,12288,"Anderson, Henry",DL,8,-0.32
2016,12505,"Humphries, Adam",WR,83.65,-0.32
2016,12637,"Barber, Peyton",RB,18.6,-0.32
2016,12658,"Shepard, Sterling",WR,123.8,-0.32
2016,12681,"Adams, Jerell",TE,0,-0.32
2016,12957,"Crawley, Ken",DB,39,-0.32
2016,7391,"Manning, Eli",QB,183.48,-0.34
2016,9084,"Long, Chris",DL,48,-0.34
2016,9452,"Heyward-Bey, Darrius",WR,0,-0.34
2016,9495,"Mitchell, Michael",DB,104,-0.34
2016,10318,"Kendricks, Lance",TE,94,-0.34
2016,10374,"House, Davon",DB,26,-0.34
2016,11381,"Willson, Luke",TE,11,-0.34
2016,11760,"Garoppolo, Jimmy",QB,36.94,-0.34
2016,11832,"Acker, Kenneth",DB,0,-0.34
2016,12098,"West, Charcandrick",RB,53.8,-0.34
2016,12173,"Brown, Malcom",DL,64,-0.34
2016,12216,"Ray, Shane",LB,87,-0.34
2016,12653,"Marshall, Jalin",WR,0.5,-0.34
2016,12665,"Allison, Geronimo",WR,2.7,-0.34
2016,12800,"Davis, Trevor",WR,0,-0.34
2016,8590,"Kuhn, John",RB,11.8,-0.36
2016,8712,"Stanton, Drew",QB,13.14,-0.36
2016,9438,"Davis, Vontae",DB,64,-0.36
2016,10143,"Mclendon, Steve",DL,47,-0.36
2016,11269,"Taylor, Devin",DL,63,-0.36
2016,11360,"Williams, Brandon",DL,63,-0.36
2016,12185,"Hardy, Justin",WR,20.36,-0.36
2016,12381,"Siemian, Trevor",QB,154.64,-0.36
2016,12649,"Lewis, Roger",WR,5.8,-0.36
2016,12690,"Spence, Noah",DL,63,-0.36
2016,12715,"Apple, Eli",DB,64,-0.36
2016,12761,"Washington, Adolphus",DL,32,-0.36
2016,9549,"Quin, Glover",DB,101,-0.38
2016,10392,"Kerley, Jeremy",WR,97.3,-0.38
2016,10432,"Green, Virgil",TE,39.1,-0.38
2016,10610,"Parker, Ron",DB,101,-0.38
2016,10714,"Turbin, Robert",RB,50.800000000000004,-0.38
2016,10734,"Wright, Jarius",WR,9.1,-0.38
2016,10978,"Cadet, Travaris",RB,34.62,-0.38
2016,11432,"Cunningham, Benny",RB,50.51,-0.38
2016,11456,"Brown, Jaron",WR,9.2,-0.38
2016,12206,"Williams, Maxx",TE,0,-0.38
2016,12710,"Brothers, Kentrell",LB,0,-0.38
2016,12857,"Washington, DeAndre",RB,49.4,-0.38
2016,12859,"Anderson, Stephen",TE,15.6,-0.38
2016,12947,"Treggs, Bryce",WR,2.4,-0.38
2016,10601,"Hawkins, Andrew",WR,6.3,-0.4
2016,11682,"Abbrederis, Jared",WR,1.8,-0.4
2016,11684,"Huff, Josh",WR,40.76,-0.4
2016,12718,"Bell, Vonn",DB,100,-0.4
2016,12934,"Rogers, Chester",WR,0.75,-0.4
2016,8247,"Davis, Vernon",TE,88,-0.42
2016,8673,"Ginn Jr., Ted",WR,116.9,-0.42
2016,9494,"Barwin, Connor",DL,59,-0.42
2016,10948,"Keenum, Case",QB,121.86,-0.42
2016,11150,"Smith, Geno",QB,8.94,-0.42
2016,11152,"Glennon, Mike",QB,9,-0.42
2016,11786,"Gillmore, Crockett",TE,21.1,-0.42
2016,12164,"Davis, Mike",RB,16.04,-0.42
2016,12179,"Strong, Jaelen",WR,24.1,-0.42
2016,12264,"Zenner, Zach",RB,29.9,-0.42
2016,12628,"Collins, Alex",RB,13.7,-0.42
2016,12656,"Higgins, Rashard",WR,0,-0.42
2016,12680,"Vannett, Nick",TE,1.7,-0.42
2016,12824,"Core, Cody",WR,0,-0.42
2016,7813,"Smith, Alex",QB,147.48,-0.44
2016,7818,"Jones, Adam",DB,97.22,-0.44
2016,10723,"Sanu, Mohamed",WR,116,-0.44
2016,10755,"Curry, Vinny",DL,24,-0.44
2016,11239,"Goodwin, Marquise",WR,51.7,-0.44
2016,11890,"Wilson, Albert",WR,21.4,-0.44
2016,12210,"Walford, Clive",TE,65,-0.44
2016,12248,"Waynes, Trae",DB,76,-0.44
2016,12617,"Kessler, Cody",QB,56.78,-0.44
2016,12663,"Payton, Jordan",WR,1.3,-0.44
2016,12743,"Correa, Kamalei",LB,10,-0.44
2016,7231,"Harrison, James",LB,79,-0.46
2016,10697,"Tannehill, Ryan",QB,175.36,-0.46
2016,10784,"Iloka, George",DB,96,-0.46
2016,11457,"Worrilow, Paul",LB,7,-0.46
2016,11725,"Attaochu, Jeremiah",LB,22,-0.46
2016,12305,"Jarrett, Grady",DL,57,-0.46
2016,12626,"Henry, Derrick",RB,62.9,-0.46
2016,12773,"Moore, Chris",WR,7.779999999999999,-0.46
2016,8269,"Lewis, Marcedes",TE,26.4,-0.48
2016,11643,"McCarron, A.J.",QB,0,-0.48
2016,11652,"Carey, Ka'Deem",RB,23.14,-0.48
2016,11802,"Boston, Tre",DB,72,-0.48
2016,11834,"Blue, Alfred",RB,22.9,-0.48
2016,12159,"Allen, Javorius",RB,7.8999999999999995,-0.48
2016,12660,"Cooper, Pharoh",WR,5.44,-0.48
2016,12878,"Boykin, Trevone",QB,0,-0.48
2016,11783,"Brown, John",WR,85.38,-0.5
2016,12217,"Fowler, Dante",DL,54,-0.5
2016,12806,"Janovich, Andy",RB,5.3,-0.5
2016,8265,"Joseph, Johnathan",DB,92,-0.52
2016,9817,"Bradford, Sam",QB,139.8,-0.52
2016,10268,"Mallett, Ryan",QB,0.06,-0.52
2016,10335,"Casey, Jurrell",DL,76,-0.52
2016,10689,"Draughn, Shaun",RB,58.300000000000004,-0.52
2016,11326,"McDonald, T.J.",DB,92,-0.52
2016,11406,"Butler, Brice",WR,24.7,-0.52
2016,11708,"Ealy, Kony",DL,53,-0.52
2016,11758,"Latimer, Cody",WR,9.64,-0.52
2016,12208,"Heuerman, Jeff",TE,6.8,-0.52
2016,12636,"Smallwood, Wendell",RB,58.13,-0.52
2016,12691,"Ogbah, Emmanuel",LB,52,-0.52
2016,12707,"Jenkins, Jordan",LB,31,-0.52
2016,12767,"Simmons, Justin",DB,29,-0.52
2016,9064,"Flacco, Joe",QB,170.88,-0.54
2016,11225,"Patterson, Cordarrelle",WR,108.55,-0.54
2016,12226,"Shelton, Danny",DL,75,-0.54
2016,9868,"Atkins, Geno",DL,50,-0.56
2016,10285,"Liuget, Corey",DL,50,-0.56
2016,10983,"Hogan, Chris",WR,80.3,-0.56
2016,11741,"Pryor, Calvin",DB,89,-0.56
2016,12243,"Anthony, Stephone",LB,9,-0.56
2016,12758,"Bullard, Jonathan",DL,29,-0.56
2016,8686,"Griffin, Michael",DB,21,-0.58
2016,9843,"LaFell, Brandon",WR,105.5,-0.58
2016,10080,"Cruz, Victor",WR,78.2,-0.58
2016,10841,"Daniels, Mike",DL,49,-0.58
2016,11422,"Ishmael, Kemal",DB,41,-0.58
2016,12711,"Ramsey, Jalen",DB,88,-0.58
2016,11227,"Stills, Kenny",WR,104,-0.6
2016,11521,"Donnell, Larry",TE,29.2,-0.6
2016,11795,"Hitchens, Anthony",LB,70,-0.6
2016,12183,"Greene, Rashad",WR,13.25,-0.6
2016,12697,"Robinson, A'Shawn",DL,47,-0.6
2016,11362,"Thomas, Shamarko",DB,0,-0.62
2016,11957,"Inman, Dontrelle",WR,102.7,-0.62
2016,12261,"Montgomery, Ty",WR,75.29,-0.62
2016,10362,"Shorts, Cecil",WR,24.369999999999997,-0.64
2016,11346,"Hayden, D.J.",DB,84,-0.64
2016,8062,"Fitzpatrick, Ryan",QB,127.38,-0.66
2016,11925,"Hurns, Allen",WR,100.7,-0.66
2016,12639,"Ervin, Tyler",RB,22.14,-0.66
2016,12645,"Treadwell, Laquon",WR,2.5,-0.66
2016,12689,"Dodd, Kevin",LB,14,-0.66
2016,11367,"Juszczyk, Kyle",RB,47.5,-0.68
2016,12188,"Dorsett, Phillip",WR,69.8,-0.68
2016,12211,"James, Jesse",TE,70.6,-0.68
2016,12297,"Campbell, Ibraheim",DB,54,-0.68
2016,12708,"Perry, Joshua",LB,12,-0.68
2016,12765,"Williams, Brandon",DB,8,-0.68
2016,12814,"Grant, Jakeem",WR,20.16,-0.68
2016,10289,"Smith, Torrey",WR,65.09,-0.72
2016,10409,"Clay, Charles",TE,68.3,-0.72
2016,11705,"Burton, Trey",TE,40.5,-0.72
2016,10457,"Guy, Lawrence",DL,38,-0.74
2016,11931,"Fowler, Bennie",WR,34.5,-0.74
2016,12319,"Nelson, J.J.",WR,62.589999999999996,-0.74
2016,12747,"Green, T.J.",DB,47,-0.74
2016,12181,"Agholor, Nelson",WR,61.9,-0.76
2016,12610,"Wentz, Carson",QB,155.82,-0.76
2016,12651,"Miller, Braxton",WR,32.18,-0.76
2016,12741,"Jones, Chris",DL,37,-0.76
2016,10735,"Quick, Brian",WR,92.5,-0.78
2016,12471,"Roberts, Seth",WR,92.4,-0.78
2016,12532,"Tye, Will",TE,62.9,-0.8
2016,12669,"Mitchell, Malcolm",WR,57.5,-0.8
2016,10870,"Morris, Alfred",RB,36.8,-0.82
2016,7429,"Smith, Daryl",LB,53,-0.84
2016,12640,"Ferguson, Josh",RB,35.81,-0.84
2016,10721,"Floyd, Michael",WR,87,-0.86
2016,9189,"Barnidge, Gary",TE,94.8,-0.88
2016,10332,"Sheppard, Kelvin",LB,50,-0.88
2016,11177,"Barner, Kenjon",RB,32.69,-0.88
2016,12274,"Tartt, Jaquiski",DB,34,-0.88
2016,12650,"Boyd, Tyler",WR,84.4,-0.9
2016,10807,"Kendricks, Mychal",LB,47,-0.92
2016,12677,"Hooper, Austin",TE,54.699999999999996,-0.92
2016,12748,"Davis, Sean",DB,66,-0.92
2016,10702,"Osweiler, Brock",QB,143.88,-0.94
2016,12075,"Barrett, Shaq",LB,44,-0.96
2016,11175,"Ellington, Andre",RB,25.99,-0.98
2016,12187,"Lockett, Tyler",WR,78.74,-0.98
2016,11785,"Rodgers, Richard",TE,49.300000000000004,-1
2016,12178,"Coates, Sammie",WR,77.46000000000001,-1
2016,11211,"Williams, Terrance",WR,76.1,-1.02
2016,9308,"Amendola, Danny",WR,73.92,-1.04
2016,12180,"Green-Beckham, Dorial",WR,74,-1.04
2016,9330,"Woodyard, Wesley",LB,81,-1.06
2016,12702,"Jack, Myles",LB,37,-1.06
2016,12257,"Conley, Chris",WR,72,-1.08
2016,11218,"Patton, Quinton",WR,68.73,-1.12
2016,11010,"Gipson, Tashaun",DB,51,-1.14
2016,12205,"Funchess, Devin",WR,66.5,-1.16
2016,11076,"Kearse, Jermaine",WR,64.39999999999999,-1.18
2016,12197,"Perriman, Breshad",WR,62.6,-1.2
2016,11754,"Coleman, Brandon",WR,60.6,-1.24
2016,12784,"Morrison, Antonio",LB,20,-1.28
2016,12851,"Matakevich, Tyler",LB,14,-1.36
2016,11724,"Jones, Christian",LB,11,-1.4
2016,12212,"Kroft, Tyler",TE,19.2,-1.44
2016,8838,"Celek, Brent",TE,17.7,-1.46
2016,10651,"Aiken, Kamar",WR,44.6,-1.46
2016,11972,"Brown, Corey",WR,44.4,-1.46
2016,12762,"Vigil, Nick",LB,4,-1.5
2016,12776,"Killebrew, Miles",DB,23,-1.54
2016,12678,"Higbee, Tyler",TE,9.1,-1.58
2016,11870,"Janis, Jeff",WR,26.6,-1.7
2016,10410,"Harris, Dwayne",WR,25.7,-1.72
2016,12657,"Sharpe, Tajae",WR,94.5,-1.72
2016,11409,"Johnson, Charles",WR,20.78,-1.78
2016,12720,"Kearse, Jayron",DB,5,-1.78
2016,12655,"Carroo, Leonte",WR,11.9,-1.9
2016,12675,"Thomas, Mike",WR,1.86,-2.04
2016,12785,"Robinson, Demarcus",WR,0,-2.06
2016,11901,"Andrews, Antonio",RB,2.46,-2.58
2016,11024,"Blake, Antwon",DB,29.85,-2.94
